,CIE_SA_Dedicated,CIE_SA_Flexible,CIE_SA_MSSA,CIE_SA_MSSA_Adaptive,CIE_SA_MSSA_Inner,Flexible_Dedicated,MSSA_Adaptive_Dedicated,MSSA_Adaptive_Flexible,MSSA_Dedicated,MSSA_Flexible,MSSA_Inner_Dedicated,MSSA_Inner_Flexible,MSSA_Inner_MSSA_Adaptive,MSSA_MSSA_Adaptive,MSSA_MSSA_Inner
31,-86.49094721474556,-128.98872818829187,7.531437655002847e-13,-1.2037613408004513,-1.830936933424968,18.558896461751353,-84.2727431708227,-126.26503714341172,-86.49094721474695,-128.9887281882936,-83.13780942295524,-124.87147333034963,0.6158988726918537,-1.2037613408012136,-1.830936933425735
32,-77.26801477937134,-7.739336477528782,4.620832111788841,2.7304246433401986,4.620832111788174,-64.53416233572607,-82.24405126616423,-10.763654598551861,-85.85611376599314,-12.958981361427181,-85.85611376599185,-12.95898136142639,-1.9819919908125097,-1.9819919908132229,-6.993346524273268e-13
33,-34.675766825722086,-56.591314898015405,8.33554322869832e-13,-1.1145539268313285,0.0,13.995379045489491,-33.19127820429923,-54.865258082756576,-34.675766825723215,-56.59131489801671,-34.675766825722086,-56.591314898015405,-1.1145539268313285,-1.1145539268321714,-8.33554322869839e-13
34,-163.43960469399468,-82.5032688150671,9.52555545075331,-0.2897108207822866,8.506215796482062,-44.34788286501398,-162.6785963764132,-81.97606446507803,-191.1757082416795,-101.71803178711714,-187.9316961117293,-99.4706748702278,-9.61368763335744,-10.848661542423716,-1.1266603065094318
35,-68.41477820740883,3.1590340009965443,3.1590340009538815,3.15903399462315,3.1590340009538815,-73.90861033866794,-73.9086103272225,6.581299759347826e-09,-73.90861033859133,4.405449449414136e-11,-73.90861033859133,4.405449449414136e-11,-6.53724526528392e-09,-6.53724526528392e-09,0.0
36,-130.78736230469704,-8.86626628986846,1.266248678978108,0.060404571495286,1.1066392976136143,-111.99162070112718,-130.92685268052625,-8.932066237700303,-133.7471829205774,-10.262463274490415,-133.3699256103124,-10.08450467923214,-1.0579423317070886,-1.2213089154914747,-0.16165635279626062
37,-18.85448322461401,-60.98192777657576,0.6575661080726117,-1.906749812415617,0.6575661080726117,26.16905210032629,-16.630628926341835,-57.96983818334164,-19.64120322833381,-62.04749719712397,-19.64120322833381,-62.04749719712397,-2.5812896060890713,-2.5812896060890713,0.0
38,-124.17853018126507,-68.65298621955401,0.8036944542939713,-4.387605535694839,-0.2892085992601084,-32.92295334126336,-114.75588891116801,-61.56418700674568,-125.99483816256829,-70.01942289256417,-123.53205625247999,-68.16663385336382,-4.0865782008623475,-5.233360215816555,-1.1017578200536007
39,-127.75153269761346,-14.630575233888194,4.099172628068749,1.8498072078951107,4.099172628068749,-98.68305836633658,-132.04389743790048,-16.790983260410847,-137.48651491225084,-19.53032979508878,-137.48651491225084,-19.53032979508878,-2.345512006324978,-2.345512006324978,0.0
40,-94.30882897839194,-109.55137279793692,-0.007678966168023787,-2.6549968180139065,-6.246789477203537,7.273893564153763,-89.28336174697988,-104.13168310689075,-94.29390921483679,-109.53528265447183,-82.88442402307423,-97.23078111729538,3.3806128889760854,-2.647114580812793,-6.238631448637224
41,-32.602806637126704,-18.806358551941507,7.686084175368305e-13,-2.5233454941878612,-0.39490778200020354,-11.612550248439325,-29.33913344121615,-15.882249042172297,-32.60280663712773,-18.80635855194242,-32.08120766948008,-18.33902851917584,-2.1200654089044,-2.523345494188649,-0.39490778200097515
42,-135.54960709712338,5.994988343851224,5.994988343899431,5.99498834836208,5.994988343899319,-150.57132906776926,-150.57132907979297,-4.798526186737523e-09,-150.57132906789775,-5.128060715873513e-11,-150.57132906789747,-5.116138953996684e-11,4.747364796969753e-09,4.74724557935099e-09,-1.1921761876823178e-13
43,-86.86974215994884,-56.665125378354325,1.601180845569663e-13,-0.3406307905009031,0.0,-19.279732300758585,-86.235367156611,-56.13328732749564,-86.86974215994914,-56.665125378354574,-86.86974215994884,-56.665125378354325,-0.3406307905009031,-0.34063079050106376,-1.6011808455696654e-13
44,-66.22528977679016,-96.78642941427876,0.5200900077251086,-4.542278289029325,-2.007948058917601,15.530105266126181,-59.002934025624604,-88.23621661489038,-67.09433069420588,-97.81524674636336,-62.953272700654665,-92.9128397922671,-2.4844438873017523,-5.088834818153286,-2.541254879340989
45,-72.19769848992568,-3.437267768157717,5.111505073892726,5.111505077167535,0.0,-66.47549012594402,-81.473737811907,-9.009282792689982,-81.47373780564395,-9.009282788927832,-72.19769848992568,-3.437267768157717,5.111505077167535,3.4512194973886548e-09,-5.386854410403726
46,-247.5360001795006,10.080065054620434,19.63799992035508,16.222422208205405,16.2224222052154,-286.4949417396774,-314.8317596901676,-7.331743547002584,-332.46310424711396,-11.893600030190887,-314.8317596753623,-7.331743543171935,3.5689798383966476e-09,-4.250239800856845,-4.250239804577515
47,-54.99033700374337,-42.261516382085816,0.0,-0.19000613964946927,0.0,-8.94747992666583,-54.696404337684804,-41.99172338985101,-54.99033700374337,-42.261516382085816,-54.99033700374337,-42.261516382085816,-0.19000613964946927,-0.19000613964946927,0.0
48,-46.517686467292776,-75.50997235866531,-0.5964212102947059,-4.734533231466281,-0.6042044881420403,16.51888237559802,-39.89434234025233,-67.57602955157427,-45.64900490942976,-74.46939985247128,-45.63773672556841,-74.45590196913908,-4.10552298916202,-4.113577770844292,-0.007737131951308331
49,-35.23700238611866,-38.22347528385014,-0.17193178357490171,0.02822475005283057,0.02822473632781762,2.1606119304977525,-35.27518346853616,-38.26249952875893,-35.00488607757223,-37.986233092206895,-35.27518344996439,-38.26249950977703,1.3728887892589242e-08,0.19981299158748156,0.19981297788602576
50,-205.5182930034082,4.147763253329843,10.367567981114378,9.896126754691382,9.188914377999327,-218.7388248548323,-239.07342936483082,-6.379707435785327,-240.85685964544092,-6.939234591418893,-236.43281644613526,-5.5512508083574446,0.7787731771381016,-0.5259716999798271,-1.3149856325071139
51,-42.29026990811635,-38.95556780979157,0.0,-1.5005195642298041,-1.5005195291267146,-2.39983337903341,-40.18674044133802,-36.90133647233215,-42.29026990811635,-38.95556780979157,-40.18674048982041,-36.90133651967831,-3.4584147753157256e-08,-1.5005195642298041,-1.5005195291267146
52,-108.01837156592033,-91.06483192436764,1.8210688027470388,0.9648129151527046,1.757481242131408,-8.873186902477007,-110.04491200456148,-92.92620890459365,-111.87679375729512,-94.60879192145211,-111.73965630768134,-94.48283120190726,-0.8068485386987454,-0.8721381228667238,-0.06476701247427089
53,-47.78947634827326,-14.25657996389215,0.0,-0.07886761412639487,-0.07886764894898339,-29.34876607979892,-47.67301016844478,-14.166539538027841,-47.78947634827326,-14.25657996389215,-47.673010117061736,-14.166539498303427,3.479514639525431e-08,-0.07886761412639487,-0.07886764894898339
54,-114.58885968111537,11.186542842524828,11.18654284255065,11.186542846857543,11.186542842550733,-141.61750544247792,-141.61750545426509,-4.878442969152527e-09,-141.61750544254815,-2.9075932142234584e-11,-141.6175054425484,-2.916655842423638e-11,4.849276410491721e-09,4.849367036773718e-09,9.062628200177013e-14
55,-82.3573676100086,-59.98898285800356,-4.824659958386443,-5.193611385214127,0.0,-13.98120317563232,-73.35403282450716,-52.09001834924302,-73.9641871315407,-52.625329690090474,-82.3573676100086,-59.98898285800356,-5.193611385214127,-0.3519700678963822,4.60260015181709
56,-106.46133846400002,-13.695704847787143,1.9221651322820235,0.5328360909592033,3.2250951074497305,-81.59115046641833,-107.56733212259033,-14.304761872730024,-110.50764297811405,-15.923954684698838,-113.34181489843387,-17.484698098152755,-2.781980534602186,-1.4165576179334212,1.3284652714092107
57,-15.766619448509719,-46.22647608005765,-0.06914415416283734,-0.8657192442673487,0.669227044634688,20.830602944210625,-14.773007435912628,-44.971430507464866,-15.686628907472148,-46.12543888132643,-16.546580686057805,-47.21165629685085,-1.5452877725936665,-0.7960246855687475,0.7378610110425426
58,-97.61939471592996,-54.643414334476205,7.981893076889832e-13,-6.417136488549087,0.049572793794008585,-27.790372170974944,-85.70260508484421,-45.318150287868775,-97.61939471593153,-54.64341433447744,-97.71740875926905,-54.7201134172584,-6.469916600758233,-6.417136488549936,0.04957279379321079
59,-106.9685933085374,-5.5547954176471155,1.8999754490081202e-13,1.0327422107275248e-09,0.0,-96.07692146020253,-106.96859331067485,-5.554795418737225,-106.96859330853779,-5.554795417647316,-106.9685933085374,-5.5547954176471155,1.0327422107275248e-09,1.032552213182626e-09,-1.8999754490081237e-13
60,-77.734984394201,0.5951358594562187,5.652123016724437,1.670975835466636,7.018277727232684,-78.7990818466489,-80.75536282837317,-1.0941224985719586,-88.38260072953942,-5.3599374134985975,-91.15045414280998,-6.907961813111831,-5.750917235195349,-4.219646809820123,1.4479972991341563
61,-52.43062267857483,-41.71356974567791,9.764793719598069e-13,-0.11257433686694503,0.0,-7.562474752509562,-52.25921787373467,-41.55421602567979,-52.43062267857631,-41.71356974567929,-52.43062267857483,-41.71356974567791,-0.11257433686694503,-0.1125743368679226,-9.764793719598163e-13
62,-200.38990814765924,-76.35833526012394,0.560094574254033,0.5417969408347181,0.5501801094648389,-70.32929444734891,-202.02627727847099,-77.31904441829964,-202.08185221170305,-77.35167235432934,-202.05173672340453,-77.33399160927823,-0.008429546317276526,-0.018400694712021992,-0.009970307943019433
63,-58.67555713761132,-14.235047262320476,2.2323336533710387,2.2323336575109574,2.232333653370915,-38.90269312292673,-62.29860348896576,-16.84338139170132,-62.29860348209331,-16.843381386753652,-62.29860348209311,-16.843381386753503,4.234572583929568e-09,4.234445891897349e-09,-1.2669203222438448e-13
64,-40.37145984392554,-42.084619093256286,-0.15843709225052965,-0.1584370886274264,-0.15843709225052965,1.2057316691022835,-40.14941119709638,-41.85986046041187,-40.149411192026655,-41.85986045528028,-40.149411192026655,-41.85986045528028,3.6173720197274946e-09,3.6173720197274946e-09,0.0
65,-69.91464443229589,-65.4984852767478,1.259125045313574,-3.0050005030138127,-1.2613478707476258,-2.6683985343813608,-64.9576657468434,-60.67034072962846,-72.08136398454248,-67.60889079896991,-67.79812633856992,-63.43697645422809,-1.7219330661999745,-4.318500874419286,-2.5526135121021363
66,-59.279789525999554,3.4868675542772785,3.486867554232085,3.4868675548915364,3.486867554231942,-65.03431759981025,-65.03431760086062,-6.364501571129723e-10,-65.03431759973297,4.682613495839931e-11,-65.03431759973273,4.6974318929786576e-11,6.834244760384091e-10,6.832762920670228e-10,-1.4818397138733957e-13
67,-76.44326629728468,2.018824166757353,2.018824166563465,2.0188241830148,2.018824166563465,-80.07873940763808,-80.07873943751748,-1.65924186084113e-08,-80.07873940728173,1.9788287913680118e-10,-80.07873940728173,1.9788287913680118e-10,1.6790301484762184e-08,1.6790301484762184e-08,0.0
68,-115.9641433707637,-59.06373107505616,0.21512183594858092,-4.8367867427321904,-5.5466655512285215,-35.77208450420314,-106.00034594796982,-51.72511101985225,-116.42973098158986,-59.40664958627026,-104.61484239494287,-50.70464826560759,0.6725734108120933,-5.062799766488843,-5.774208971528161
69,-20.885791364302218,-38.934218344402254,0.0,-1.8583569431109899,0.0,12.990627647510149,-18.680287992293316,-36.39943006541775,-20.885791364302218,-38.934218344402254,-20.885791364302218,-38.934218344402254,-1.8583569431109899,-1.8583569431109899,0.0
70,-126.47781137980495,4.7837517896338495,4.783751789598816,4.783751793254875,4.783751789598716,-137.8562646991046,-137.85626470815018,-3.802948915904974e-09,-137.85626469901706,3.679375735566864e-11,-137.85626469901686,3.689845503920099e-11,3.839847370798148e-09,3.839742673114619e-09,-1.0469768353239043e-13
71,-36.64091690980129,-0.14413994033278751,-0.14413994030921068,-0.14413995212354003,-0.144139940309897,-36.4442462546623,-36.44424623859766,1.1773781779742635e-08,-36.44424625469443,-2.3542887235346642e-11,-36.44424625469349,-2.2857563463084682e-11,-1.179663934459463e-08,-1.1797324668366973e-08,-6.85323772261803e-13
72,-77.58780850353799,-5.430425809917804,0.9185333236493867,0.22987629234015336,0.9185333236492119,-68.44075810118976,-77.99698136477672,-5.67334377457867,-79.23413374938035,-6.407817068661338,-79.23413374938004,-6.407817068661151,-0.6950412164956682,-0.6950412164958458,-1.7641114382170057e-13
73,-95.01130301466455,-3.38607672348344,-0.4543198678661845,-2.4353333750655417,-2.4353333370041836,-88.62433820391703,-90.3750362198104,-0.9281400441552377,-94.12933487696203,-2.9184975414432923,-90.37503629054704,-0.9281400816565758,-3.715647404015929e-08,-1.9720540737373042,-1.9720540358480845
74,-50.496606230689686,-61.76981697928339,3.888620644548128,-2.4177567467797414,0.0,6.968673735989563,-46.943861114612496,-57.950947294468854,-56.585627258665326,-68.31494674632103,-50.496606230689686,-61.76981697928339,-2.4177567467797414,-6.561530417750833,-4.045952384229879
75,-55.7305425374832,-88.4979858373805,0.19295160492408864,-1.0070391391350522,-0.018901710237222504,17.383444790845758,-54.17791063350316,-86.61866286143535,-56.031608029364726,-88.86239886709268,-55.70111236438796,-88.462363227577,-0.9879506893212476,-1.2023106216998836,-0.2122628797945328
76,-160.80744752645563,6.136225029806203,6.136225029801839,7.187065675413488,7.187065676488615,-177.85740303889798,-181.00334228670832,-1.1322135791249448,-177.85740303888508,4.650273338092092e-12,-181.00334228996346,-1.1322135802964397,-1.158379575790896e-09,1.1195380176700684,1.1195380188154795
