case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,best_cluster,bestS,bestEBO,bestServerAssignment,GAP,GAPoolingPercentGAP
Case: 0001,2636.719661951065,608738.3853233173,58865.3783243878,19873.00699892947,400000.0,130000.0,"[[3, 4, 6, 7, 8, 10], [1, 2, 9], [5]]","[[3, 11, 7, 2, 6, 4], [18, 3, 2], [32]]","[[0.05799237191411139, 0.0004293528101896908, 0.03394010676118257, 0.007161668236272297, 0.002648967420938536, 0.038996358024794515], [0.195280197630468, 0.019126448465183517, 0.03844994047933667], [0.37940812078510394]]","[1, 2, 1]",3224.667769159889,0.5325507376092554
Case: 0002,4098.2763431072235,83241.62500755492,17861.650888433494,7679.974119121416,50000.0,7700.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20], [17]]","[[8, 5, 3, 17, 11, 1, 3, 5, 11, 6, 2, 20, 7, 2, 2, 5, 9, 3, 2], [8]]","[[0.114150891382009, 0.021172293975799988, 0.06726629408413473, 0.00683047617132244, 0.09225568756173913, 0.008948705606750044, 0.004351290207845136, 0.0332449740000804, 0.047564451218964916, 0.06410668158621285, 0.03171310495187775, 0.00334070615465454, 0.03599809393408662, 0.0008772474584770582, 0.04863159975237147, 0.08177063783707826, 0.08621306009843864, 3.728291766757813e-05, 0.01509112112572266], [0.036872666168481054]]","[4, 1]",6063.55118317125,7.85657231737692
