case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,best_cluster,bestS,bestEBO,bestServerAssignment,GAP,GAPoolingPercentGAP
Case: 0078,17476.70545,108776.3497,18496.03666,6280.313056,80000,4000,"[[3, 4, 7, 8, 9], [1, 2, 5, 6, 10]]","[[17, 4, 5, 6, 15], [2, 2, 3, 1, 5]]","[[0.030205615522677094, 0.032981217759455034, 0.03286589401222427, 0.018369567372251084, 0.027590260030026993], [0.025909887890818373, 0.04037348389254489, 0.015602328433536636, 0.029429924088829856, 0.01942851119103068]]","[6, 2]",-2002.62742,-1.80776847
Case: 0079,1521.384608,132735.8118,24929.03313,7806.778679,80000,20000,"[[2, 4, 11, 15, 16], [1, 18, 19], [5, 7, 14], [3, 9], [13], [8, 10], [6, 20], [12, 17]]","[[1, 1, 1, 1, 1], [3, 5, 5], [2, 3, 7], [9, 1], [2], [16, 4], [1, 10], [1, 3]]","[[0.02064150776211466, 0.004832104723223897, 0.006069247793828996, 0.003317458148000804, 0.011941004700933474], [0.012995159107961403, 0.01538247347646164, 0.02049960737859346], [0.02007222164585242, 0.021549677036389544, 0.014665370490588591], [0.019304082391608496, 0.026301391772854527], [0.0037636373268972317], [0.033127855452963095, 0.014526146825656326], [0.01912689891375094, 0.029938561192847074], [0.012143422809707349, 0.014858242115322854]]","[1, 1, 1, 1, 1, 1, 1, 1]",-5894.549966,-4.25199061
Case: 0080,1282.483156,164406.6085,23278.13787,6128.470676,110000,25000,"[[3], [5, 9], [1, 2, 6, 10], [4, 7], [8]]","[[16], [2, 9], [7, 3, 2, 2], [13, 11], [17]]","[[0.045414072413718205], [0.032644925413628095, 0.02275845381578612], [0.012321689068036084, 0.019132831947018716, 0.04482902354805409, 0.0322857666140189], [0.022679243745049538, 0.022992894142256706], [0.03324158072173493]]","[1, 2, 3, 3, 2]",8593.961149,5.515573538
Case: 0081,1269.452905,496266.6447,47969.33267,20297.31202,400000,28000,"[[1, 3, 4, 5, 6, 7, 8, 9, 10], [2]]","[[4, 10, 2, 9, 12, 1, 6, 7, 8], [22]]","[[0.02997696542430237, 0.12320801971111867, 0.005784854625624344, 0.05690502848804361, 0.06812550015981463, 0.00900055750123681, 0.05752362919572233, 0.08187547827546503, 0.09352924299558385], [0.02850784733760201]]","[3, 1]",34094.95745,7.377119454
Case: 0082,25479.31454,932738.0374,59834.02956,16904.00781,800000,56000,"[[2, 3, 6, 11, 12, 14, 15, 16], [1, 4, 5, 7, 8, 9, 18, 19, 20], [10, 13, 17]]","[[12, 2, 3, 12, 5, 4, 13, 2], [4, 3, 5, 3, 4, 2, 3, 3, 6], [79, 5, 6]]","[[0.08476126660066946, 0.019702166279414134, 0.02943475626338126, 0.03585575199322816, 0.0011367825333911488, 0.029205924200114912, 0.035110182495625364, 0.02746809751702991], [0.004415451057118263, 0.007815988702950779, 0.06229491626134598, 0.0018659487422410118, 0.03889886473777859, 0.008920144885520245, 0.02670673125225834, 0.009905373306097209, 0.009661248761219803], [0.09615873849942884, 0.06387807220886667, 0.004770492943434484]]","[4, 2, 2]",-157059.8912,-14.41183609
Case: 0083,830.74862,699100.1882,77537.34653,21562.84167,500000,100000,"[[3, 9], [4, 6], [2, 7], [1], [5, 8, 10]]","[[18, 20], [36, 4], [8, 29], [32], [8, 3, 9]]","[[0.10623850334621097, 0.10446685067747677], [0.09974916857915808, 0.022425228110159342], [0.053525416739109544, 0.009157363460714387], [0.2644840414233782], [0.04411515572038937, 0.025502129373758203, 0.06633079575308953]]","[1, 1, 1, 1, 1]",-14538.0262,-2.037170362
Case: 0084,2475.01335,1363572.536,113593.1281,29979.40769,1000000,220000,"[[3], [4, 8, 14, 19], [7, 9], [11], [5, 10, 12, 16, 20], [17, 18], [1, 6, 13], [15], [2]]","[[26], [5, 8, 9, 4], [25, 7], [87], [7, 6, 5, 9, 5], [5, 32], [11, 4, 10], [7], [30]]","[[0.0488107513863747], [0.030967341164526454, 0.047790023524939274, 0.014969033029820993, 0.006973357425968546], [0.24526827587968053, 0.06792190743859697], [0.016854894125563187], [0.01020533140056332, 0.015364068404927538, 0.05232670432090595, 0.07439967172142711, 0.03991634249353956], [0.04068225794539474, 0.03432090684649652], [0.020497218679293095, 0.007549607869041587, 0.068992523493488], [0.002867436235665057], [0.14677255991367075]]","[1, 1, 1, 1, 1, 2, 1, 1, 1]",-225141.2503,-14.17129078
Case: 0085,4603.72096,502466.7711,47450.79095,15015.98012,400000,40000,"[[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 18], [8, 12, 16, 17, 19, 20]]","[[5, 2, 2, 3, 3, 2, 6, 6, 2, 4, 4, 4, 1, 1], [15, 2, 37, 2, 4, 5]]","[[0.04459237161446679, 0.0060544466122334755, 0.03573845176339993, 0.002856111669781601, 0.008487134106484941, 0.008809329539040768, 0.08051088015500539, 0.015066311165516325, 0.0262487468276178, 0.009371393909280669, 0.015741466589276006, 0.03673789168981191, 0.018177775743250326, 0.0016308889677570714], [0.022609574673435127, 0.0086072834352779, 0.08017525216612581, 0.019497723847727858, 0.017310291908613468, 0.020722363487251698]]","[2, 2]",-70321.39861,-12.27703405
Case: 0086,3419.037978,882990.3407,45552.57259,11437.76815,800000,26000,"[[1, 2, 4, 5, 8, 9], [3, 6, 10], [7]]","[[4, 7, 4, 2, 8, 5], [14, 13, 9], [27]]","[[0.002836332905367323, 0.05301111395860917, 0.03274107971228747, 0.0026051428643151095, 0.030283676482676023, 0.06083216066318642], [0.031726828623822236, 0.007083887796222228, 0.03468175677357496], [0.08631579403787111]]","[2, 4, 2]",-95906.48323,-9.797404679
Case: 0087,3531.653487,871022.7382,54002.78163,17019.95661,600000,200000,"[[6, 8, 10, 16, 19, 20], [11, 14, 15, 18], [1, 3], [17], [4, 5, 9, 13], [2, 7, 12]]","[[2, 1, 2, 3, 2, 2], [1, 2, 1, 6], [19, 8], [17], [14, 3, 9, 3], [2, 3, 5]]","[[0.028545036629636592, 0.00643138691444852, 0.02021281660729303, 0.015357510514788765, 0.008586066594835375, 0.0065843517536295516], [0.0009565015051884126, 0.0010933043249142745, 0.01922887124252066, 0.0259268312455219], [0.040760933149496525, 0.027874385282453104], [0.11360245894039574], [0.1430436230848464, 0.028097694275322927, 0.13038812719385254, 0.013630717825330978], [0.005744045019047689, 0.015630672784515364, 0.01044608428128398]]","[1, 1, 1, 1, 1, 1]",-29681.3955,-3.295354644
