case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,best_cluster,bestS,bestEBO,bestServerAssignment,GAP,GAPoolingPercentGAP,num_clusters,num_used_servers,avg_num_servers_per_cluster,avg_num_skills_per_server,avg_cross_training_perf,total_stock
Case: 0040,1194.18700003624,498507.741942365,69013.2468292429,18494.4951131215,400000,11000,"[[2], [5, 8], [1, 3, 4, 6, 7, 9, 10]]","[[46], [5, 64], [3, 4, 3, 5, 5, 4, 10]]","[[0.04692451957827923], [0.015480569255789101, 0.21018994896027426], [0.01566556827526499, 0.04002680111282083, 0.040223589396607765, 0.013094507005544813, 0.02238752478629867, 0.025399278908982845, 0.06179343122774862]]","[2, 1, 1]",4129.63702422677,0.835319562728326,3,4,1.33333333333333,2.75,27.5,149
Case: 0041,7201.50999999046,1314935.77209203,41892.1145223718,13043.6575696625,1000000,260000,"[[3, 15], [1, 6], [2, 12, 16], [4, 5, 7, 11, 20], [14, 19], [9, 17], [8, 10, 13, 18]]","[[4, 50], [23, 5], [1, 5, 8], [2, 2, 4, 1, 5], [13, 2], [9, 30], [14, 0, 2, 2]]","[[0.03457223204466293, 0.16316650311884137], [0.024077762283199942, 0.023847400543703236], [0.04643556254060208, 0.040484522352028394, 0.03371535776882339], [0.059639569744879314, 0.022698012487329274, 0.02378245103132289, 0.03527259214322984, 0.042224525559021425], [0.046153471971604555, 0.04336414494878201], [0.021388133309152804, 0.030467208787701264], [0.050107087045255995, 0.010721059369339658, 0.03297690989172622, 0.03323708652178164]]","[1, 2, 1, 1, 1, 3, 1]",-235151.491041278,-15.1702098736008,7,10,1.42857142857143,2.6,13,182
Case: 0042,3816.64100003242,130636.371895992,21921.6957908958,6514.67610509606,100000,2200,"[[3, 6, 7, 8], [1, 2, 9, 10], [5], [4]]","[[3, 3, 1, 2], [3, 12, 2, 10], [32], [40]]","[[0.01440651823346966, 0.03268397947214291, 0.0342431622181701, 0.029685085886985558], [0.02590315650647389, 0.0200338329988538, 0.016542665840463544, 0.026483320346396763], [0.02288602244443157], [0.015303555940353798]]","[1, 3, 3, 3]",4485.36723461907,3.55555411283418,4,10,2.5,2.2,22,108
Case: 0043,7575.94099998474,90892.2272108577,14243.9365782243,4648.29063263347,70000,2000,"[[6, 12, 18], [4, 5, 7, 8, 10, 11, 17], [1, 2, 19], [14], [16, 20], [9, 15], [3, 13]]","[[6, 3, 1], [1, 0, 1, 1, 2, 1, 1], [9, 5, 2], [2], [6, 4], [6, 7], [8, 20]]","[[0.009313105143185658, 0.02108448828661668, 0.00842904940763238], [0.009346325603057017, 0.03715609954410759, 0.009900112730918412, 0.02282342761255559, 0.017857639510312943, 0.017337253328420465, 0.016535894602681844], [0.012612019305531835, 0.009243572817517545, 0.024129848362537218], [0.006965201604549739], [0.00738706603179581, 0.014413026097294192], [0.007051448340819056, 0.011413287726425799], [0.01288469545671777, 0.011623158162853107]]","[1, 1, 1, 1, 1, 1, 1]",12035.6827422717,15.2627569764566,7,7,1,2.85714285714286,14.2857142857143,86
Case: 0044,1644.64400005341,654353.253938441,27316.1725651357,7037.08137330494,500000,120000,"[[1, 8], [3, 5, 10], [2, 6, 7, 9], [4]]","[[51, 21], [4, 4, 17], [1, 4, 8, 4], [14]]","[[0.10803356732325589, 0.02289944690936596], [0.042350895301552394, 0.014406460743582974, 0.05284497619224829], [0.04296567050686575, 0.017851909365638453, 0.05169756627831293, 0.028009601656690676], [0.04439125814032762]]","[2, 1, 1, 1]",-42514.0304917971,-6.10073559796351,4,5,1.25,2.4,24,128
Case: 0045,3768.1859998703,152119.851607145,29321.6041597055,7798.24744743909,90000,25000,"[[3, 13], [4, 5, 7, 9, 18, 19, 20], [6, 12, 17], [11], [1, 14, 16], [2, 10], [8, 15]]","[[68, 10], [1, 1, 2, 0, 1, 2, 2], [4, 4, 5], [9], [3, 5, 8], [6, 12], [3, 18]]","[[0.025309814010053125, 0.029991976969747692], [0.00999669557133179, 0.013288712637317278, 0.02048627879179593, 0.027988669118350313, 0.01842482658764097, 0.020156237393205646, 0.011119016043655325], [0.016949351376050137, 0.02527463915259168, 0.022033935667738945], [0.012824261511242618], [0.00889477640080079, 0.010077964479133129, 0.011765909454589558], [0.031389948977073256, 0.01931767189686523], [0.021563933480537832, 0.03695720003842175]]","[2, 1, 1, 1, 2, 1, 1]",-30524.2155260792,-16.712404626762,7,9,1.28571428571429,2.77777777777778,13.8888888888889,164
Case: 0046,2512.38900017738,847222.049262959,21301.9727890503,5920.07647390871,800000,20000,"[[1, 2, 4, 5, 7, 9], [8, 10], [3, 6]]","[[4, 1, 2, 1, 1, 1], [12, 30], [8, 89]]","[[0.03823836100864124, 0.01495689568671592, 0.027124619696866907, 0.005068495146711736, 0.021303633426908504, 0.04225132382439455], [0.019105513302298916, 0.03349599118519063], [0.00774182084653407, 0.06354817821317411]]","[1, 3, 4]",-101552.039055176,-10.7035004755657,3,8,2.66666666666667,2.5,25,149
Case: 0047,2268.0110001564,585048.336940586,49924.8305762152,15123.5063643712,500000,20000,"[[5, 9, 13], [4, 8, 16, 17], [1, 2, 3, 11, 12, 14, 15, 18], [19, 20], [6, 7, 10]]","[[32, 24, 2], [1, 2, 3, 6], [8, 8, 4, 1, 4, 1, 5, 24], [13, 11], [1, 4, 2]]","[[0.03795084933696395, 0.16877588560715762, 0.01861131476911046], [0.005705472797986003, 0.012414994405206088, 0.0241370336477671, 0.020070207880109416], [0.03673136163179173, 0.079739671833004, 0.009519817281627277, 0.01175643634181122, 0.03196387679689065, 0.03219241998494538, 0.0742875693753425, 0.12107390040602968], [0.08873031811676478, 0.017378666581064652], [0.017674814342476513, 0.010349111874652085, 0.0261126371017015]]","[1, 1, 1, 1, 1]",28281.2899430469,5.07955528179308,5,5,1,4,20,156
Case: 0048,1344.67999982834,84117.4189993865,8903.29615945487,3214.12283993165,60000,12000,"[[2, 7], [1, 4, 9], [3, 10], [6, 8], [5]]","[[0, 1], [2, 3, 4], [16, 7], [0, 10], [6]]","[[0.024178819036605077, 0.002652843879357039], [0.01857532213551761, 0.008931167438314586, 0.015826635701466158], [0.012542263970447038, 0.004480319300119443], [0.016234170042753942, 0.01132063752841967], [0.01388175794478724]]","[1, 1, 2, 1, 1]",2294.60885422537,2.80436329448295,5,6,1.2,2,20,49
Case: 0049,4790.05100011826,198382.153802903,44022.6362921741,12359.5175107284,110000,32000,"[[11], [10, 18], [1, 6, 8], [5, 13], [2, 4, 7, 9, 14, 19, 20], [3, 15, 16], [12, 17]]","[[6], [3, 7], [8, 4, 6], [8, 4], [4, 1, 2, 4, 1, 3, 3], [4, 25, 8], [3, 2]]","[[0.04955596282916917], [0.03963054295218744, 0.028597972160996687], [0.06471882197845275, 0.051533997229334445, 0.02290856464358166], [0.03432823419024641, 0.047137823641881814], [0.006142285890309427, 0.00899817525248006, 0.005675880119657741, 0.0024071200146931035, 0.016852702780174464, 0.019063941299909532, 0.003399561794463568], [0.024556336912307537, 0.028250893238324637, 0.049270379116914655], [0.027649068027419902, 0.036869407334109865]]","[1, 1, 3, 1, 1, 3, 1]",-17350.6154953075,-8.04264254881166,7,11,1.57142857142857,2.90909090909091,14.5454545454545,106
Case: 0050,8736.57400012016,1107176.94592563,62660.9123722649,16516.0335533696,1000000,28000,"[[7], [4, 6, 10], [1, 2, 3, 5, 9], [8]]","[[15], [8, 12, 15], [6, 8, 11, 7, 7], [131]]","[[0.0283251116641849], [0.005733806857511964, 0.06181933547187919, 0.0222577177138317], [0.023454569341620157, 0.070256412595149, 0.0886089058229284, 0.06047365510960281, 0.042218712862186994], [0.6875708011451434]]","[1, 1, 4, 4]",109286.029181318,10.9517009672631,4,10,2.5,2.8,28,220
Case: 0051,6961.36800003052,671317.719553742,34438.383762046,12879.3357916961,600000,24000,"[[3, 10, 13], [8, 16, 17], [2, 5, 14, 20], [1, 4, 7, 11, 15, 18], [6, 9, 12, 19]]","[[2, 10, 2], [2, 4, 4], [3, 3, 6, 1], [3, 1, 3, 1, 5, 3], [6, 6, 2, 3]]","[[0.025409374593741683, 0.022912282740194377, 0.01402106515767356], [0.02640574134636881, 0.011972090815690064, 0.028311999750223873], [0.02278113447278029, 0.03654713689180199, 0.08833548692709763, 0.007256198857475467], [0.01903202925605553, 0.03336905321868112, 0.02193258405354074, 0.014302494109725332, 0.007075553214962775, 0.05650575381569003], [0.019267569006985664, 0.0088518670414337, 0.04662072170774135, 0.008126761956224356]]","[1, 1, 2, 1, 1]",84490.8168125852,14.3979112780815,5,6,1.2,4,20,70
Case: 0052,2411.33899998665,114032.741602625,26750.0380700309,8282.70353259413,60000,19000,"[[2, 4, 9, 10], [7], [1, 3, 5, 6, 8]]","[[2, 4, 10, 3], [11], [4, 2, 1, 2, 2]]","[[0.004323603072459101, 0.03846288919702658, 0.031379436271227565, 0.01627827610199326], [0.0796561240269845], [0.02803611967360614, 0.04175198019761597, 0.001738214737359849, 0.030556305546295768, 0.009456474497978354]]","[3, 2, 1]",510.124271534121,0.449359152851748,3,6,2,3.16666666666667,31.6666666666667,41
Case: 0053,5186.03200006485,1136513.22841012,90557.8699063358,25955.3585037796,800000,220000,"[[2, 17, 18, 20], [1, 3, 14], [5, 8, 11, 19], [16], [13, 15], [4, 6, 7, 10], [9, 12]]","[[6, 9, 4, 4], [8, 8, 4], [15, 12, 2, 8], [59], [16, 21], [7, 1, 19, 11], [5, 12]]","[[0.08318618137286116, 0.04319903203285249, 0.03094706585441504, 0.02229898151126724], [0.036551363100731, 0.009535195345627093, 0.03131457135168358], [0.1087019879473824, 0.07058650480544827, 0.023150616051886723, 0.06680984357736824], [0.05822004179617784], [0.040299205326024455, 0.19488519496549414], [0.06234482055570632, 0.023957255123779924, 0.039188008292874936, 0.08098515890265043], [0.0663332805198241, 0.04405070971364217]]","[1, 1, 1, 1, 1, 1, 2]",-279883.112470257,-19.760225608624,7,8,1.14285714285714,2.75,13.75,231
Case: 0054,5364.77700018883,122345.890515169,22575.5899116018,6570.30060356721,90000,3200,"[[3, 8, 9, 10], [6], [1, 2, 4, 5, 7]]","[[1, 2, 3, 1], [20], [4, 14, 14, 8, 4]]","[[0.002691259077152345, 0.013828694286538656, 0.00852062216368571, 0.019546750048383587], [0.17141908336492873], [0.026272438279760873, 0.028632891050753524, 0.16376588399432218, 0.030455037944586743, 0.01170806658580158]]","[1, 3, 5]",419.758903991926,0.344273125412146,3,9,3,3.55555555555556,35.5555555555556,71
Case: 0055,5997.34100008011,108477.200210634,21331.6289838445,11545.5712267898,70000,5600,"[[3, 16], [4, 6, 7, 9, 10, 11, 13, 15, 17, 18, 19, 20], [2, 5, 12], [1, 8, 14]]","[[2, 2], [10, 8, 4, 2, 2, 8, 7, 3, 1, 4, 5, 2], [1, 1, 1], [2, 2, 3]]","[[0.019861582368468612, 0.011702720849173955], [0.13266686457550256, 0.1070799855648553, 0.036976032748889685, 0.022849526938203933, 0.02810441993604244, 0.045310721085590686, 0.0805735541459797, 0.038415029869836276, 0.014834658892483605, 0.053213782903466074, 0.10451094138566236, 0.020712022497406467], [0.002258033471236036, 0.02113542197960779, 0.018038341927847434], [0.02781444388896749, 0.004163569953577259, 0.012022179982270172]]","[1, 4, 1, 1]",18954.7159157874,21.1731343975655,4,7,1.75,8,40,70
Case: 0056,1259.86100006104,625795.886300876,76504.0352710034,19291.8510298723,400000,130000,"[[3, 4, 7, 8, 9], [5, 10], [1, 2, 6]]","[[3, 3, 6, 3, 6], [8, 4], [49, 8, 68]]","[[0.01354115687938933, 0.005208559501816174, 0.04763205700827418, 0.010850315875494301, 0.03993988121006269], [0.03119516786907003, 0.023563135460046212], [0.2412775062653963, 0.036667045546888696, 0.04390419965794894]]","[1, 1, 2]",-96528.8794962433,-13.3636397458585,3,4,1.33333333333333,3.25,32.5,158
Case: 0057,10447.1449999809,1102401.26078465,49395.2030871554,14006.0576974954,1000000,39000,"[[1, 3, 8, 19], [2, 4, 6, 13], [5, 7, 12, 14, 17, 20], [9, 16, 18], [10, 11, 15]]","[[2, 4, 4, 6], [7, 6, 8, 8], [5, 4, 2, 3, 1, 3], [17, 13, 15], [3, 14, 12]]","[[0.007026256298640209, 0.058168601707731304, 0.025447203742049198, 0.05782441160759413], [0.06440923987609551, 0.02236376510719111, 0.033719629791106334, 0.03225373998871513], [0.050426196058574554, 0.06510393724185, 0.013778989648905454, 0.007455543758531106, 0.0023381820014599947, 0.003709996982582988], [0.004876437306579244, 0.022471979802533175, 0.009169572082717818], [0.0007205525144386118, 0.00924652990715395, 0.007272035381552543]]","[2, 4, 1, 2, 1]",-11480.3023686486,-1.03065736505674,5,10,2,3.9,19.5,137
Case: 0058,2957.71399998665,173289.907918774,35231.1903932805,10058.7175254932,100000,28000,"[[3, 4, 9], [7], [1, 6], [2, 5, 8, 10]]","[[24, 4, 2], [11], [18, 8], [4, 4, 5, 8]]","[[0.05638574035429469, 0.05981705532211588, 0.03286135053595182], [0.0318662806181603], [0.04657923423943605, 0.08532323803570661], [0.025300069604720206, 0.04828963935175835, 0.06610793578125031, 0.01133421930689351]]","[5, 1, 2, 2]",1969.83842831349,1.14980015719827,4,10,2.5,2.8,28,88
Case: 0059,4872.13999986649,125794.98886855,25175.277017027,7619.7118515228,70000,23000,"[[3, 5, 6, 7, 13, 14], [2, 16], [4, 10, 11, 18], [9, 15], [12, 19, 20], [1, 8, 17]]","[[1, 1, 2, 1, 1, 1], [3, 8], [1, 4, 4, 1], [4, 6], [10, 1, 4], [3, 3, 5]]","[[0.015524520204329657, 0.008960365585268661, 0.007841254420553861, 0.0009357352024905029, 0.014402369039579083, 0.01700705433599497], [0.0019450240312465616, 0.009241626808443263], [0.009376739888677373, 0.0011742150893076864, 0.013073195546899015, 0.01353323614922866], [0.04946067944526976, 0.015641339446885866], [0.0013370227710010852, 0.007637919149098362, 0.0094453711988899], [0.006665549510587151, 0.026428872001662176, 0.02492593814460051]]","[1, 1, 1, 1, 1, 2]",-3849.84384076243,-2.9695312650019,6,7,1.16666666666667,3.28571428571429,16.4285714285714,64
Case: 0060,1775.48799991608,551448.123705695,28047.1034628387,8401.02024285584,500000,15000,"[[3, 5, 6, 7, 8], [1, 10], [2, 4, 9]]","[[2, 2, 4, 6, 3], [6, 26], [7, 8, 7]]","[[0.02698903673266964, 0.013567613134879976, 0.0007692208348761991, 0.02205710720558278, 0.025132938778946196], [0.0545685811826103, 0.05812151346930038], [0.06698660780978206, 0.072967356583713, 0.022446487103452414]]","[1, 2, 2]",-341.313497620984,-0.061855750510719,3,5,1.66666666666667,3,30,71
Case: 0061,11076.7409999371,148078.905833908,26815.2396815282,7263.66615237936,110000,4000,"[[5, 9, 12, 17], [1, 2, 13], [3], [15], [4, 6, 8, 11, 14, 16], [7, 18], [10, 19, 20]]","[[1, 2, 2, 1], [5, 1, 3], [6], [9], [5, 7, 34, 5, 26, 8], [6, 3], [2, 5, 1]]","[[0.009525215082494596, 0.01943796694927949, 0.007008421499929762, 0.0018831197531662125], [0.008174219324374772, 0.02122457563151996, 0.0015944040748535734], [0.025095130465581247], [0.004688490966947418], [0.02536030634057699, 0.07144556979671081, 0.16405294695436345, 0.019551193625983405, 0.18940414230403263, 0.043989142285227815], [0.04519184852905896, 0.015291507768530135], [0.015214160279314432, 0.01035855619816331, 0.003620746171821914]]","[1, 1, 1, 1, 4, 2, 1]",13051.7869821232,9.66604863757024,7,11,1.57142857142857,3.63636363636364,18.1818181818182,132
Case: 0062,1170.3140001297,1025287.16577215,34570.7073622948,10716.458409855,800000,180000,"[[2, 6, 9], [3, 5, 10], [4], [1, 7, 8]]","[[10, 3, 4], [6, 6, 12], [39], [13, 8, 6]]","[[0.052699814543407504, 0.05729895292134984, 0.03322006033237841], [0.0029705818070358894, 0.03950027017306794, 0.022075077512050616], [0.05652032583446672], [0.09599531007890234, 0.04175655777438425, 0.08489901768540727]]","[2, 1, 3, 2]",-177161.620942459,-14.7334026113918,4,8,2,2.25,22.5,107
Case: 0063,2297.49399995804,738580.946071403,29442.4092900145,9138.53678138814,500000,200000,"[[4, 16], [1, 2, 6, 7, 19], [3, 8, 14], [5, 9, 10, 11, 12, 15, 20], [13, 17, 18]]","[[3, 36], [5, 2, 4, 4, 5], [2, 4, 2], [6, 2, 2, 3, 1, 2, 5], [4, 3, 2]]","[[0.006973470017344245, 0.039135797489324], [0.04882438753883177, 0.023806741864808592, 0.011618496121471889, 0.009444967818305637, 0.005056320391966934], [0.019206047948440986, 0.017277029560474295, 0.040087156748276946], [0.020303947256319642, 0.01128457778593478, 0.025038903407822694, 0.014931824600998837, 0.03050502535740399, 0.003452775588362891, 0.026404969047099568], [0.012091884935087394, 0.03358467271413668, 0.01775810787326062]]","[1, 1, 1, 1, 1]",-71536.7386031387,-8.8304131555748,5,5,1,4,20,97
Case: 0064,2119.86800003052,82238.2091829247,15616.7776678289,4221.43151509582,60000,2400,"[[6, 7], [1, 2, 3, 5, 9, 10], [4, 8]]","[[11, 61], [4, 33, 22, 46, 25, 9], [2, 3]]","[[0.009311185458362885, 0.06689166749455808], [0.032172282510734555, 0.19588234309025693, 0.0835317572622657, 0.05031839250272326, 0.08371905934431294, 0.0522662159489883], [0.015448158299367338, 0.024848168593236526]]","[2, 3, 1]",9804.82633317746,13.5363363513149,3,6,2,4,40,216
Case: 0065,1715.79300022125,93836.4931122429,14570.2172497628,4266.27586248012,60000,15000,"[[2, 8, 10], [9], [3, 5], [1, 4, 6, 7]]","[[3, 2, 2], [3], [7, 4], [7, 1, 6, 2]]","[[0.027510348942694024, 0.02303233321403487, 0.01148463403389907], [0.018491803139548662], [0.013570566262424744, 0.029699866066756328], [0.013595473910754805, 0.0018136005962586118, 0.00885872495246294, 0.026345199096553466]]","[2, 1, 2, 1]",6396.55454648122,7.31536944261518,4,6,1.5,2.5,25,37
Case: 0066,6796.29500007629,165942.242090469,42236.821636395,10705.4204540737,90000,23000,"[[1, 3, 5, 7, 10, 13, 15], [2, 19, 20], [9, 16, 18], [6, 11], [4, 12, 17], [8], [14]]","[[1, 1, 1, 2, 3, 1, 2], [2, 2, 8], [3, 5, 4], [8, 11], [7, 2, 5], [18], [35]]","[[0.04059990523696621, 0.007422604838691407, 0.02110552383745422, 0.014159539516907163, 0.018701528477595295, 0.004452717021205719, 0.0074719420737481435], [0.015620565944874928, 0.008579926058670898, 0.02465489439842537], [0.00289271309762504, 0.011197434189498513, 0.037761211877364365], [0.0542819617487719, 0.03912796642587648], [0.01480800362567914, 0.03641167505417725, 0.0019986002816350336], [0.0528714995703685], [0.039651418036573995]]","[1, 1, 1, 2, 1, 1, 2]",-22828.4379721096,-12.0932117024433,7,9,1.28571428571429,2.55555555555556,12.7777777777778,121
Case: 0067,2563.25300002098,81399.6433124596,14658.8563077449,3740.78700471477,60000,3000,"[[3, 5, 6, 9, 10], [1, 2, 4, 7, 8]]","[[22, 17, 37, 17, 82], [3, 1, 3, 3, 1]]","[[0.06626296587613591, 0.06623498363796576, 0.2035680335363497, 0.13021882674323312, 0.07088626686758659], [0.013843000376947152, 0.012316706250680367, 0.0459635541675982, 0.005275716145446107, 0.018019451047702393]]","[4, 2]",4790.58425431882,6.25328690002981,2,6,3,5,50,186
Case: 0068,19408.2030000687,166077.749570945,28479.8329533761,11197.9166175694,120000,6400,"[[8, 11, 15, 20], [1, 4, 10], [6, 9, 12, 14, 18], [2, 3, 5, 7, 13, 16, 17, 19]]","[[3, 2, 13, 8], [1, 14, 21], [2, 1, 1, 2, 5], [3, 4, 2, 11, 3, 4, 11, 3]]","[[0.0753611549441106, 0.003959023761756768, 0.18860401717531583, 0.05802255364768869], [0.008930903866988053, 0.0008151806410391722, 0.010248756739315277], [0.036340175977605804, 0.013774705194005029, 0.009951548558671247, 0.011315392386053096, 0.0029434983716308256], [0.029515550725491783, 0.06064458524646819, 0.009071606252312903, 0.049355765090525396, 0.039484527161527505, 0.02275609727868103, 0.11753086682660147, 0.06802738471650593]]","[6, 1, 1, 4]",13980.0653793574,9.19150442931632,4,12,3,5.33333333333333,26.6666666666667,114
Case: 0069,6409.31500005722,112519.072612818,24997.7912431468,7521.28136967126,60000,20000,"[[6, 8, 9, 14, 15, 17, 18, 19, 20], [7, 10], [13], [12, 16], [3, 4, 11], [1, 2, 5]]","[[0, 2, 1, 1, 1, 2, 1, 1, 0], [4, 2], [11], [3, 5], [3, 3, 3], [6, 2, 3]]","[[0.0018789432545560025, 0.01302411380370302, 0.002379318249134709, 0.0051788360624730545, 0.015464693042301044, 0.0051690756947306345, 0.01415935630803858, 0.0029243207310342204, 0.0021906844693042934], [0.014441502163002998, 0.016941731881637473], [0.01801128349865492], [0.01099814950688646, 0.011142395299682492], [0.0397293405433918, 0.023242347935935787, 0.007724334165753347], [0.005886929396874246, 0.009995346876690226, 0.015396838295182612]]","[1, 1, 1, 1, 1, 1]",-12531.6189189939,-10.0212312027127,6,6,1,3.33333333333333,16.6666666666667,54
Case: 0070,4862.46000003815,162125.520336276,36918.5117508951,9207.00858538096,90000,26000,"[[1, 7], [2, 4], [3, 5, 6, 9], [8, 10]]","[[71, 52], [4, 6], [5, 5, 4, 12], [4, 10]]","[[0.38234909557088537, 0.5408236116095342], [0.005968841028806007, 0.025435633357322386], [0.0246900373193746, 0.03960362119711125, 0.035953836854043825, 0.033716761720258975], [0.021482727017926362, 0.040585995563591826]]","[3, 1, 4, 1]",3844.90778124952,2.42917165860275,4,9,2.25,2.88888888888889,28.8888888888889,173
Case: 0071,6333.71199989319,102180.978721978,21270.4871752122,7110.49154676591,70000,3800,"[[1, 4, 6, 12], [3, 7, 8, 17, 19], [5, 9, 11, 16], [2, 10, 13, 14, 15, 18, 20]]","[[5, 4, 2, 1], [1, 1, 4, 2, 1], [1, 3, 1, 2], [18, 5, 21, 9, 7, 19, 18]]","[[0.01146840623972448, 0.0030831347438533634, 0.03177051612258082, 0.0020911950027220046], [0.003949386528105288, 0.0009202941167349895, 0.008247401609922992, 0.0042479317378991506, 0.021591319871290603], [0.03209867452069055, 0.0077331830576092145, 0.0005799335096409598, 0.03121907480776984], [0.21909089909307625, 0.08985738373868603, 0.06952265459835291, 0.09897281681495698, 0.027784960068511663, 0.21746065349750204, 0.16218793126647055]]","[2, 1, 1, 3]",7433.90796733298,7.84605572301403,4,7,1.75,5.42857142857143,27.1428571428571,125
Case: 0072,10195.3340001106,144180.899620316,29233.6185614802,8747.28105883627,100000,6200,"[[1, 9, 10], [2, 3, 4, 5, 6, 7, 8]]","[[7, 5, 4], [4, 27, 6, 8, 53, 4, 17]]","[[0.07040499512656812, 0.00595291392818121, 0.03258355306801221], [0.004412887268061337, 0.023481330779259638, 0.036857853693419054, 0.04483975188428652, 0.15086824737054355, 0.0074993781139133875, 0.15205825535195727]]","[2, 8]",6856.6878309077,4.99306549191971,2,10,5,6.2,62,135
Case: 0073,2276.03600001335,62440.0118642102,8589.26699953603,2250.74486467415,50000,1600,"[[2, 4, 5], [1, 7, 10], [3, 6, 8, 9]]","[[10, 5, 6], [7, 5, 8], [1, 1, 2, 1]]","[[0.008627511612018145, 0.0131401990638744, 0.012721514291495881], [0.007798023463704143, 0.01661963715795567, 0.010046341513579329], [0.01707363915264923, 0.009776946727066003, 0.020373990808486946, 0.0034540031599976226]]","[2, 2, 1]",1649.72969862671,2.71380496990144,3,5,1.66666666666667,3.2,32,46
Case: 0074,10270.2239999771,122047.712132923,19633.5175854473,7414.19454747534,90000,5000,"[[1, 2, 7, 8, 9, 10, 12, 14, 15], [3, 4, 5, 13, 16, 20], [11, 18, 19], [6, 17]]","[[2, 2, 2, 2, 1, 1, 1, 1, 3], [2, 11, 5, 8, 12, 2], [1, 11, 4], [8, 2]]","[[0.012702343613989225, 0.011688846516854624, 0.01744379716713229, 0.02361241514963389, 0.022385270107501295, 0.033160722961428815, 0.03002579907911997, 0.01806027739758957, 0.012301588138264628], [0.016132815072804733, 0.012339276297982595, 0.01599815167467557, 0.009474714256648739, 0.011698103792612838, 0.03167814820835398], [0.0052106624041071544, 0.028115171479759362, 0.014074369301286586], [0.017003712634949764, 0.03198001712267106]]","[2, 4, 2, 1]",-2312.54164611349,-1.85955043982334,4,9,2.25,5.55555555555556,27.7777777777778,81
Case: 0075,1961.81599998474,88630.6894266693,11253.253468588,3377.43595808128,60000,14000,"[[9, 10], [1, 2, 7, 8], [3, 6], [4, 5]]","[[3, 8], [1, 0, 2, 1], [8, 8], [15, 12]]","[[0.026187794516027187, 0.028793282892658645], [0.017808876491149605, 0.03150692746772283, 0.012337130760238475, 0.014086351075042695], [0.020634643829771173, 0.013732748272919752], [0.01409236820894191, 0.02725757331609028]]","[1, 1, 2, 2]",1245.83301136833,1.42568525311462,4,6,1.5,2.33333333333333,23.3333333333333,58
Case: 0076,5880.85799980164,172398.887725174,26753.7276023083,8645.16012286566,110000,27000,"[[1, 8, 9, 19, 20], [5, 12, 16], [10, 11, 15], [4, 14], [6], [13], [2, 17, 18], [3, 7]]","[[0, 1, 4, 0, 2], [1, 1, 9], [4, 7, 5], [22, 8], [4], [29], [4, 10, 9], [6, 12]]","[[0.054147222963028166, 0.012961895398032974, 0.01677084623033582, 0.05732176697135827, 0.03530951351198283], [0.006176089815862864, 0.013884756786980134, 0.029815432745102847], [0.0376479226023205, 0.04654883215110829, 0.04154176920523772], [0.012733166505616369, 0.03553040249539667], [0.028669616542553907], [0.05162323066826008], [0.04010211409141247, 0.019847256744329692, 0.048622010744454026], [0.014166427075786404, 0.02961740567474506]]","[1, 1, 1, 2, 1, 1, 2, 2]",-16453.0421519381,-8.71213874417076,8,11,1.375,2.45454545454545,12.2727272727273,138
