algorithm_type,case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,GAP,GAPoolingPercentGAP,num_clusters,num_used_servers,avg_num_servers_per_cluster,avg_num_skills_per_server,avg_cross_training_perf,total_stock,Case  ID,n_sku,n_initial_servers,util_rate,cost_hmin,holding_cost_work_load_relation,server_cost,cross_trainnig_cost
CIE_SA,Case: 0120,4133.77800011635,189924.640409374,32884.5420479704,9040.09836140314,120000,28000,-2002.66543991363,-1.04344998282123,8,12,1.5,2.33333333333333,11.6666666666667,103,120,20,10,0.8,100,HPB,10,0.1
CIE_SA,Case: 0121,5907.29099988937,857354.576152752,44501.6070145333,12852.9691382185,600000,200000,-12927.3185575593,-1.48541738442834,6,6,1,3.33333333333333,16.6666666666667,85,121,20,5,0.8,1,IND,100,0.1
CIE_SA,Case: 0122,1739.07899999619,1269080.23112664,133356.468820542,35723.7623060942,900000,200000,588.637273041997,0.046404507203217,5,9,1.8,2.22222222222222,22.2222222222222,195,122,10,10,0.8,1,IND,100,0.1
CIE_SA,Case: 0123,908.651000022888,678682.128215149,45136.9617630066,13545.166452142,500000,120000,-22815.0118089414,-3.25233140767443,4,5,1.25,2.4,24,100,123,10,5,0.8,100,IND,100,0.1
CIE_SA,Case: 0124,10015.6689999104,1382316.53294201,96753.9638056868,25562.5691363229,1000000,260000,-326047.049980815,-19.0853430288524,7,10,1.42857142857143,2.6,13,180,124,20,10,0.8,100,IND,100,0.1
CIE_SA,Case: 0125,3727.75900006294,745457.059409355,34959.5357667477,10497.523642607,500000,200000,-73986.4225598616,-9.02886217144149,5,5,1,4,20,142,125,20,5,0.65,1,HPB,100,0.1
CIE_SA,Case: 0126,2318.03299999237,1041854.30840224,33090.6976864199,8763.61071581623,800000,200000,-144108.741904454,-12.1511999777049,3,8,2.66666666666667,2.5,25,120,126,10,10,0.65,1,HPB,100,0.1
CIE_SA,Case: 0127,1495.36600017548,571686.665993384,33089.7970886896,8596.86890469471,400000,130000,14148.533673523,2.53767999951005,3,4,1.33333333333333,3.25,32.5,82,127,10,5,0.65,100,HPB,100,0.1
CIE_SA,Case: 0128,4913.71700000763,1099709.71697943,62323.6207657433,17386.0962136829,800000,220000,-442636.135350191,-28.6988897257782,7,8,1.14285714285714,2.75,13.75,186,128,20,10,0.65,100,HPB,100,0.1
MSSA,Case: 0001,10111.5898320674,608738.385323317,58865.3783243878,19873.0069989295,400000,130000,3224.66776915988,0.532550737609255,3,4,1.33333333333333,3.25,32.5,88,1,10,5,0.65,1,IND,100,0.1
MSSA,Case: 0002,69457.7356240749,83241.6250075549,17861.6508884334,7679.97411912141,50000,7700,6063.55118317125,7.85657231737692,2,5,2.5,15.4,77,130,2,20,5,0.65,1,IND,10,0.01
MSSA,Case: 0003,89181.5881869793,115573.597196374,19795.4535042233,7778.14369215103,80000,8000,3066.58352305216,2.72568209121287,1,8,8,10,100,167,3,10,10,0.65,1,IND,10,0.01
MSSA,Case: 0004,29839.0933060646,1219776.1918986,46149.3872525146,13626.8046460858,900000,260000,-319984.569935019,-20.7814472135246,6,9,1.5,2.88888888888889,14.4444444444444,189,4,20,10,0.65,1,IND,100,0.1
MSSA,Case: 0005,5482.99514412879,97020.8361188667,15048.6669818984,5972.16913696836,60000,16000,-1762.09898550187,-1.78380909986136,4,6,1.5,2.66666666666667,26.6666666666667,56,5,10,5,0.8,1,IND,10,0.1
MSSA,Case: 0006,42275.2647578716,594462.506864274,34425.780968343,12036.7258959315,500000,48000,8840.20707880985,1.50954071968371,2,5,2.5,9.6,48,80,6,20,5,0.8,1,IND,100,0.01
MSSA,Case: 0007,20665.9107649326,978989.467098632,38165.6805889416,10823.786509691,900000,30000,-17692.7481028958,-1.77516442382974,3,9,3,3.33333333333333,33.3333333333333,248,7,10,10,0.8,1,IND,100,0.01
MSSA,Case: 0008,33667.0174500942,183535.064192693,31890.6187542347,10644.4454384584,110000,31000,-1050.81343612301,-0.569281599232688,7,11,1.57142857142857,2.81818181818182,14.0909090909091,143,8,20,10,0.8,1,IND,10,0.1
MSSA,Case: 0009,5027.2281551361,68652.9294359595,12417.1977365636,3935.73169939589,50000,2300,1126.91691040819,1.6688634027987,2,5,2.5,4.6,46,2272,9,10,5,0.65,100,IND,10,0.01
MSSA,Case: 0010,27127.805701971,752044.229772471,38465.7493958243,13578.4803766474,500000,200000,-86359.4133246032,-10.3004577849388,5,5,1,4,20,73,10,20,5,0.65,100,IND,100,0.1
MSSA,Case: 0011,3227.19792199134,1042867.63660163,87666.3657137151,25201.2708879182,800000,130000,-73446.6903200597,-6.5793915341563,6,8,1.33333333333333,1.625,16.25,158,11,10,10,0.65,100,IND,100,0.1
MSSA,Case: 0012,424081.834886074,144480.430560165,31381.894572206,10098.5359879596,90000,13000,4517.95519545613,3.22797605835663,2,9,4.5,14.4444444444444,72.2222222222222,107,12,20,10,0.65,100,IND,10,0.01
MSSA,Case: 0013,8890.32991504669,611169.01251547,70262.918917855,24906.093597615,500000,16000,13076.1079591183,2.18630046594814,3,5,1.66666666666667,3.2,32,105,13,10,5,0.8,100,IND,100,0.01
MSSA,Case: 0014,42594.4797739982,131043.026949433,27966.6403475397,9076.38660189341,70000,24000,-14819.7716262996,-10.1600762984162,6,7,1.16666666666667,3.42857142857143,17.1428571428571,55,14,20,5,0.8,100,IND,10,0.1
MSSA,Case: 0015,2559.52384495735,85454.3116365189,16684.5023287194,5769.80930779948,50000,13000,-91671.3985695549,-51.7549928030783,4,5,1.25,2.6,26,31,15,10,10,0.8,100,IND,10,0.1
MSSA,Case: 0016,146724.045212984,1116697.53695826,54200.0007108984,15497.5362473673,1000000,47000,-31563.6663323037,-2.74882284987525,4,10,2.5,4.7,23.5,121,16,20,10,0.8,100,IND,100,0.01
MSSA,Case: 0017,11428.3080728054,460493.198339137,30491.4036198197,10001.7947193176,400000,20000,3014.32990767661,0.658900359269428,2,4,2,5,50,101,17,10,5,0.65,1,HPB,100,0.01
MSSA,Case: 0018,33138.6279180049,95789.2872588035,11276.9671756114,4512.32008319201,60000,20000,-5560.4812417774,-5.48642717594913,6,6,1,3.33333333333333,16.6666666666667,51,18,20,5,0.65,1,HPB,10,0.1
MSSA,Case: 0019,15408.8500611782,142770.271565723,18094.2524952379,4676.01907048536,100000,20000,-9781.11009171232,-6.41168240198339,5,10,2,2,20,66,19,10,10,0.65,1,HPB,10,0.1
MSSA,Case: 0020,72225.6208589077,892598.167234626,41661.8765580021,10936.2906766247,800000,40000,-105560.849545502,-10.5755543726912,4,8,2,5,25,154,20,20,10,0.65,1,HPB,100,0.01
MSSA,Case: 0021,6939.79514122009,70954.1379953429,13376.7136697006,4777.42432564225,50000,2800,2389.38030073497,3.48485195758649,2,5,2.5,5.6,56,65,21,10,5,0.8,1,HPB,10,0.01
MSSA,Case: 0022,24999.5759570598,836357.76612221,26898.7585447834,9459.00757742664,600000,200000,-73114.7900646064,-8.03925193423734,6,6,1,3.33333333333333,16.6666666666667,110,22,20,5,0.8,1,HPB,100,0.1
MSSA,Case: 0023,2623.11788678169,1135294.80179174,65989.7657160892,19305.0360756563,900000,150000,-52416.998964241,-4.41327592526042,6,9,1.5,1.66666666666667,16.6666666666667,307,23,10,10,0.8,1,HPB,100,0.1
MSSA,Case: 0024,144927.007463932,146360.619605837,25906.8906049629,8053.7290008744,100000,12400,6679.79621595426,4.78218559559126,3,10,3.33333333333333,12.4,62,205,24,20,10,0.8,1,HPB,10,0.01
MSSA,Case: 0025,1003.58052492141,83746.5247208499,10093.9488972855,3652.57582356444,60000,10000,3403.56025811364,4.23628911488851,6,6,1,1.66666666666667,16.6666666666667,43,25,10,5,0.65,100,HPB,10,0.1
MSSA,Case: 0026,10746.101377964,495926.790471232,28995.578529668,10931.2119415639,400000,56000,-65555.3850430925,-11.675416941427,2,4,2,14,70,91,26,20,5,0.65,100,HPB,100,0.01
MSSA,Case: 0027,17401.5759677886,850871.068031434,100677.052369942,24194.0156614913,700000,26000,-120407.712096131,-12.3968230913392,3,7,2.33333333333333,3.71428571428571,37.1428571428571,299,27,10,10,0.65,100,HPB,100,0.01
MSSA,Case: 0028,15041.365669012,166995.871643163,32839.5454074209,10156.326235743,100000,24000,-23325.8228070498,-12.2559978642642,8,10,1.25,2.4,12,116,28,20,10,0.65,100,HPB,10,0.1
MSSA,Case: 0029,2117.49007797241,684365.878165434,51409.5079562929,12956.3702091418,500000,120000,3109.07849362201,0.456373939330921,4,5,1.25,2.4,24,183,29,10,5,0.8,100,HPB,100,0.1
MSSA,Case: 0030,41855.2434678077,91317.2305982742,16910.9239498505,7006.30664842363,60000,7400,2488.16359461599,2.80106915286358,2,6,3,12.3333333333333,61.6666666666667,89,30,20,5,0.8,100,HPB,10,0.01
MSSA,Case: 0031,41359.735560894,144095.013493542,32267.8827470881,9227.13074645475,100000,2600,5184.66810849902,3.73238443409503,4,10,2.5,2.6,26,104,31,10,10,0.8,100,HPB,10,0.01
MSSA,Case: 0032,16119.9858739376,1329323.58146335,79874.901865803,19448.6795975565,1000000,230000,-182292.122865047,-12.0594224010154,8,10,1.25,2.3,11.5,269,32,20,10,0.8,100,HPB,100,0.1
MSSA,Case: 0033,126040.394050121,141495.953631695,25496.4789708514,7999.47466084431,100000,8000,3902.75059326432,2.83644141358802,3,10,3.33333333333333,8,40,98,33,20,10,0.8,100,HPB,10,0.01
MSSA,Case: 0034,6845.01371407508,1201087.60790144,72603.2208553264,18484.3870461222,900000,210000,-58824.1123473199,-4.66890746406463,4,9,2.25,2.33333333333333,23.3333333333333,211,34,10,10,0.8,100,HPB,100,0.1
MSSA,Case: 0035,25047.9819738864,768688.844270703,52191.1383662718,16497.7059044311,500000,200000,-112861.946550549,-12.802659554693,5,5,1,4,20,177,35,20,5,0.8,100,HPB,100,0.1
MSSA,Case: 0036,8950.96016693115,74453.2817851328,15077.6538633822,4375.62792175058,50000,5000,3484.31076941284,4.9096256005192,1,5,5,10,100,41,36,10,5,0.8,100,HPB,10,0.01
MSSA,Case: 0037,77672.5078780651,879385.413444076,40193.1011731167,10192.3122709594,800000,29000,-206310.126982832,-19.002576624908,5,8,1.6,3.625,18.125,152,37,20,10,0.65,100,HPB,100,0.01
MSSA,Case: 0038,11026.0300130844,144903.175979547,25776.6054899864,7126.57048956055,90000,22000,-7235.048217987,-4.75557556698776,4,9,2.25,2.44444444444444,24.4444444444444,81,38,10,10,0.65,100,HPB,10,0.1
MSSA,Case: 0039,24758.4141609668,107570.05237488,25390.125953466,7179.9264214144,50000,25000,-11553.9042615645,-9.69906019561283,4,5,1.25,5,25,76,39,20,5,0.65,100,HPB,10,0.1
MSSA,Case: 0040,4016.61473703384,478073.04903586,48633.6857778656,13439.3632579948,400000,16000,-16305.0558822771,-3.29809425621246,2,4,2,4,40,91,40,10,5,0.65,100,HPB,100,0.01
MSSA,Case: 0041,52313.2584888935,1315036.7455651,42179.0266035889,12857.7189615182,1000000,260000,-235050.517568205,-15.1636958227164,7,10,1.42857142857143,2.6,13,183,41,20,10,0.8,1,HPB,100,0.1
MSSA,Case: 0042,34342.9161300659,130636.371895991,21921.6957908957,6514.67610509604,100000,2200,4485.36723461907,3.55555411283417,4,10,2.5,2.2,22,108,42,10,10,0.8,1,HPB,10,0.01
MSSA,Case: 0043,45700.1566770076,85443.2487840562,8071.54283055797,5371.70595349828,60000,12000,6586.70431547025,8.35276813086096,1,6,6,20,100,106,43,20,5,0.8,1,HPB,10,0.01
MSSA,Case: 0044,5111.31971406936,654353.25393844,27316.1725651356,7037.0813733049,500000,120000,-42514.0304917971,-6.10073559796351,4,5,1.25,2.4,24,128,44,10,5,0.8,1,HPB,100,0.1
MSSA,Case: 0045,43125.338547945,151328.69145917,27951.2137321568,8377.47772701406,90000,25000,-31315.3756740529,-17.145575087972,7,9,1.28571428571429,2.77777777777778,13.8888888888889,164,45,20,10,0.65,1,HPB,10,0.1
MSSA,Case: 0046,20921.0150010585,803916.251227745,55629.3486698585,15286.9025578871,700000,33000,-144857.837090389,-15.2678955795656,2,7,3.5,4.71428571428571,47.1428571428571,256,46,10,10,0.65,1,HPB,100,0.01
MSSA,Case: 0047,24799.516880989,470156.544998155,26342.6654154555,8813.87958270035,400000,35000,-86610.5019993837,-15.5559677007548,3,4,1.33333333333333,8.75,43.75,115,47,20,5,0.65,1,HPB,100,0.01
MSSA,Case: 0048,2305.44079613685,84117.4189993865,8903.29615945487,3214.12283993165,60000,12000,2294.60885422537,2.80436329448295,5,6,1.2,2,20,49,48,10,5,0.65,1,HPB,10,0.1
MSSA,Case: 0049,90333.2702779769,199565.347045623,37478.4603684464,10086.8866771767,120000,32000,-16167.4222525869,-7.49418936454595,7,12,1.71428571428571,2.66666666666667,13.3333333333333,85,49,20,10,0.8,100,IND,10,0.1
MSSA,Case: 0050,114640.791883945,1109080.53499609,67044.0936515723,18036.4413445246,1000000,24000,111189.61825178,11.142462205643,4,10,2.5,2.4,24,219,50,10,10,0.8,100,IND,100,0.01
MSSA,Case: 0051,33105.6728928089,601718.398609741,40041.384216704,12677.014393037,500000,49000,14891.4958685841,2.53763005735144,2,5,2.5,9.8,49,81,51,20,5,0.8,100,IND,100,0.01
MSSA,Case: 0052,10370.8990461826,114032.741602625,26750.0380700308,8282.70353259413,60000,19000,510.124271534121,0.449359152851747,3,6,2,3.16666666666667,31.6666666666667,41,52,10,5,0.8,100,IND,10,0.1
MSSA,Case: 0053,32194.9496409893,1115816.54056845,73672.6410200884,22143.8995483642,800000,220000,-300579.800311919,-21.2214471074594,7,8,1.14285714285714,2.75,13.75,191,53,20,10,0.65,100,IND,100,0.1
MSSA,Case: 0054,41361.294257164,122345.890515169,22575.5899116018,6570.30060356721,90000,3200,419.75890399194,0.344273125412157,3,9,3,3.55555555555556,35.5555555555556,71,54,10,10,0.65,100,IND,10,0.01
MSSA,Case: 0055,38346.2464179992,96342.351734672,17503.6259796813,6838.72575499069,60000,12000,6819.8674398252,7.61804980452019,1,6,6,20,100,145,55,20,5,0.65,100,IND,10,0.01
MSSA,Case: 0056,3657.70565295219,655988.409848464,44554.9632510593,11433.4465974047,500000,100000,-66336.3559486549,-9.18372996327347,5,5,1,2,20,64,56,10,5,0.65,100,IND,100,0.1
MSSA,Case: 0057,169077.636823892,1081211.28813201,94128.9475874318,25082.3405445824,900000,62000,-32670.2750212848,-2.933011560834,4,9,2.25,6.88888888888889,34.4444444444444,318,57,20,10,0.8,1,IND,100,0.01
MSSA,Case: 0058,14442.3520910739,173409.727759854,31620.6374968302,8789.09026302416,110000,23000,2089.65826939421,1.21973933095478,5,11,2.2,2.09090909090909,20.9090909090909,177,58,10,10,0.8,1,IND,10,0.1
MSSA,Case: 0059,21439.8534400463,125794.988868549,25175.2770170269,7619.71185152279,70000,23000,-3849.84384076243,-2.96953126500189,6,7,1.16666666666667,3.28571428571429,16.4285714285714,64,59,20,5,0.8,1,IND,10,0.1
MSSA,Case: 0060,5413.59523916244,551448.123705694,28047.1034628387,8401.02024285584,500000,15000,-341.313497620984,-0.061855750510719,3,5,1.66666666666667,3,30,71,60,10,5,0.8,1,IND,100,0.01
MSSA,Case: 0061,294497.256722927,139709.303914356,31526.8505977318,9582.45331662469,90000,8600,4682.18506257224,3.46758866099465,3,9,3,9.55555555555556,47.7777777777778,264,61,20,10,0.65,1,IND,10,0.01
MSSA,Case: 0062,3382.82666611671,1025287.16577214,34570.7073622948,10716.458409855,800000,180000,-177161.620942458,-14.7334026113917,4,8,2,2.25,22.5,107,62,10,10,0.65,1,IND,100,0.1
MSSA,Case: 0063,18537.2385818958,734444.194265983,26540.9476680856,7903.24659789782,500000,200000,-75673.490408558,-9.34104906486016,5,5,1,4,20,89,63,20,5,0.65,1,IND,100,0.1
MSSA,Case: 0064,14902.7115039825,80402.3779634046,13125.1045689114,3677.27339449325,60000,3600,7968.99511365743,11.0018265061401,2,6,3,6,60,114,64,10,5,0.65,1,IND,10,0.01
MSSA,Case: 0065,1855.11164021492,93985.1649233998,17411.2995343802,4573.86538901955,60000,12000,6545.2263576381,7.48539679349795,5,6,1.2,2,20,40,65,10,5,0.65,1,IND,10,0.1
MSSA,Case: 0066,234923.720668792,163852.821759553,31692.6188016514,10160.2029579023,90000,32000,-24917.8583030246,-13.2000680904281,5,9,1.8,3.55555555555556,17.7777777777778,81,66,20,10,0.65,1,IND,10,0.1
MSSA,Case: 0067,5788.19606304168,78561.3455605368,18024.0193859125,5537.32617462435,50000,5000,1952.28650239607,2.54837551380761,1,5,5,10,100,42,67,10,5,0.8,1,IND,10,0.01
MSSA,Case: 0068,112389.050683975,162724.931827322,31415.8754092049,11309.0564181171,100000,20000,10627.247635734,6.98711995006286,1,10,10,20,100,1454,68,20,10,0.8,1,IND,10,0.01
MSSA,Case: 0069,12727.6297848224,112277.019518021,25370.2867572452,6906.73276077594,60000,20000,-12773.6720137907,-10.2147951821131,6,6,1,3.33333333333333,16.6666666666667,55,69,20,5,0.65,100,IND,10,0.1
MSSA,Case: 0070,20216.114472866,162125.520336276,36918.5117508951,9207.00858538094,90000,26000,3844.90778124949,2.42917165860272,4,9,2.25,2.88888888888889,28.8888888888889,173,70,10,10,0.65,100,IND,10,0.1
MSSA,Case: 0071,22682.1538789272,97292.8943237358,18467.4357509469,6825.4585727889,60000,12000,2545.82356909071,2.68696810235255,1,6,6,20,100,65,71,20,5,0.8,100,IND,10,0.01
MSSA,Case: 0072,38396.753428936,144388.721882966,25856.419105192,8532.30277777477,100000,10000,7064.51009355808,5.14440243384884,1,10,10,10,100,94,72,10,10,0.8,100,IND,10,0.01
MSSA,Case: 0073,7717.6493730545,61866.4795479468,6844.48363188533,2221.99591606153,50000,2800,1076.19738236341,1.77034444326483,2,5,2.5,5.6,56,336,73,10,5,0.65,1,HPB,10,0.01
MSSA,Case: 0074,153144.314665794,122602.199137419,16629.3479428309,6472.85119458889,90000,9500,-1758.05464161626,-1.41367887905728,2,9,4.5,10.5555555555556,52.7777777777778,106,74,20,10,0.65,1,HPB,10,0.01
MSSA,Case: 0075,2925.86441206932,85184.1781402185,16291.1408631752,3893.03727704332,50000,15000,-2200.67827508239,-2.51837488251231,3,5,1.66666666666667,3,30,77,75,10,5,0.8,1,HPB,10,0.1
MSSA,Case: 0076,19355.7609620094,172066.241304437,24873.118057023,10193.1232474142,110000,27000,-16785.6885726747,-8.88828013756456,8,11,1.375,2.45454545454545,12.2727272727273,139,76,20,10,0.8,1,HPB,10,0.1
MSSA,Case: 0077,12593.7511630058,77605.6527059036,11663.1877777059,5942.46492819772,50000,10000,5216.43070248651,7.20608753363901,1,5,5,20,100,83,77,20,5,0.65,100,HPB,10,0.01
MSSA,Case: 0078,20456.7891669273,112985.489447162,18985.6787274443,5999.8107197178,80000,8000,2206.51230801988,1.99181502213044,1,8,8,10,100,123,78,10,10,0.65,100,HPB,10,0.01
MSSA,Case: 0079,8797.73090696334,129091.527970127,22576.9952551652,6514.53271496224,80000,20000,-9538.83380436022,-6.88076816814285,8,8,1,2.5,12.5,67,79,20,5,0.8,100,HPB,10,0.1
MSSA,Case: 0080,2867.09370398521,164064.461002334,23523.4912381702,6540.96976416464,110000,24000,8251.81360859272,5.29598447020812,5,11,2.2,2.18181818181818,21.8181818181818,83,80,10,10,0.8,100,HPB,10,0.1
MSSA,Case: 0081,3303.97967505455,471925.910484109,36166.2984222058,9759.61206190394,400000,26000,9754.22323788254,2.11051942536797,2,4,2,6.5,65,94,81,10,5,0.65,1,IND,100,0.01
MSSA,Case: 0082,64348.4176440238,912088.560429639,53818.579245426,16269.9811842135,800000,42000,-177709.3680914,-16.3066347843557,4,8,2,5.25,26.25,130,82,20,10,0.65,1,IND,100,0.01
MSSA,Case: 0083,1595.46075296401,698102.211458924,76416.0623019702,21686.1491569544,500000,100000,-15536.0029336136,-2.17701387345661,5,5,1,2,20,164,83,10,5,0.8,1,IND,100,0.1
MSSA,Case: 0084,8329.37293291092,1339302.78357117,95240.6146835059,24062.1688876649,1000000,220000,-249411.002428914,-15.6989260511711,9,10,1.11111111111111,2.2,11,302,84,20,10,0.8,1,IND,100,0.1
MSSA,Case: 0085,14197.8483381271,494185.812180355,46488.7665877875,14697.0455925681,400000,33000,-78602.3574972559,-13.7227620363556,3,4,1.33333333333333,8.25,41.25,96,85,20,5,0.65,100,IND,100,0.01
MSSA,Case: 0086,9346.83709096908,882990.340744386,45552.5725911055,11437.7681532805,800000,26000,-95906.4832333356,-9.79740467883246,3,8,2.66666666666667,3.25,32.5,93,86,10,10,0.65,100,IND,100,0.01
MSSA,Case: 0087,12403.3019659519,851803.943436249,40300.9184195919,11503.0250166574,600000,200000,-48900.1903039653,-5.42910690338514,6,6,1,3.33333333333333,16.6666666666667,95,87,20,5,0.8,100,IND,100,0.1
MSSA,Case: 0088,5029.32353305816,1223011.35482003,96347.1472435869,26664.207576445,900000,200000,-40290.5884471104,-3.18930788176508,4,9,2.25,2.22222222222222,22.2222222222222,182,88,10,10,0.8,100,IND,100,0.1
MSSA,Case: 0089,1469.64902901649,634627.249141713,27046.8699532648,7580.37918844817,500000,100000,-27592.574063728,-4.1666789632131,5,5,1,2,20,110,89,10,5,0.65,1,HPB,100,0.1
MSSA,Case: 0090,14392.0075070858,1098258.4101801,59985.4552959077,18272.9548842002,800000,220000,-418920.735034637,-27.6118173886012,7,8,1.14285714285714,2.75,13.75,239,90,20,10,0.65,1,HPB,100,0.1
MSSA,Case: 0091,3484.31306195259,532690.147466546,13631.6870618248,3058.46040472166,500000,16000,-335.54429782473,-0.062950867661565,3,5,1.66666666666667,3.2,32,75,91,10,5,0.8,1,HPB,100,0.01
MSSA,Case: 0092,38894.5407938957,1107501.62494034,57730.9886969936,15770.6362433542,1000000,34000,5202.26110140397,0.471946303523773,6,10,1.66666666666667,3.4,17,291,92,20,10,0.8,1,HPB,100,0.01
MSSA,Case: 0093,12484.7164740562,663138.486475187,49278.998215662,13859.4882595259,400000,200000,-205998.176701122,-23.7014712908658,4,4,1,5,25,144,93,20,5,0.65,100,HPB,100,0.1
MSSA,Case: 0094,3128.21122288703,1009961.79920713,39384.3873938886,10577.4118132431,800000,160000,-74960.7299939147,-6.90931637755895,4,8,2,2,20,116,94,10,10,0.65,100,HPB,100,0.1
MSSA,Case: 0095,8499.43426203727,611253.078352117,51377.6652349003,15875.4131172172,500000,44000,6049.50323021656,0.999581542293114,2,5,2.5,8.8,44,187,95,20,5,0.8,100,HPB,100,0.01
MSSA,Case: 0096,12515.5788381099,992536.724966706,52212.2782264932,13324.446740213,900000,27000,-4403.31851734174,-0.44168338368206,4,9,2.25,3,30,192,96,10,10,0.8,100,HPB,100,0.01
MSSA,Case: 0097,22021.4339339733,96557.3152662384,18068.9916447894,6488.32362144899,60000,12000,3135.30798484032,3.35607002683683,1,6,6,20,100,83,97,20,5,0.8,1,IND,10,0.01
MSSA,Case: 0098,32411.7850010395,137449.185005236,26097.515483102,7951.66952213406,100000,3400,3502.95055295235,2.61519151118819,3,10,3.33333333333333,3.4,34,95,98,10,10,0.8,1,IND,10,0.01
MSSA,Case: 0099,9103.84666490554,82257.7687331829,11095.4865841673,5162.28214901563,60000,6000,2418.42969737932,3.02912038925421,1,6,6,10,100,95,99,10,5,0.8,100,IND,10,0.01
MSSA,Case: 0100,336484.701066017,171466.725302837,38735.9114674368,11630.8138354003,110000,11100,744.16889972749,0.4358937186779,4,11,2.75,10.0909090909091,50.4545454545455,97,100,20,10,0.8,100,IND,10,0.01
MSSA,Case: 0101,14076.5706689357,75112.3218539418,8433.46188348749,6678.8599704544,50000,10000,6354.11786358153,9.24125049059215,1,5,5,20,100,129,101,20,5,0.65,1,HPB,10,0.01
MSSA,Case: 0102,16834.0558228492,102505.159819058,14339.8504154613,4165.30940359728,80000,4000,-3425.92740172306,-3.23410954386104,2,8,4,5,50,70,102,10,10,0.65,1,HPB,10,0.01
MSSA,Case: 0103,3283.10046315193,66862.2170063221,10644.0719803324,4018.14502598969,50000,2200,1562.29534903444,2.39249191941425,3,5,1.66666666666667,4.4,44,42,103,10,5,0.65,100,HPB,10,0.01
MSSA,Case: 0104,148958.076996088,120886.796305917,25554.9348759201,7331.86142999745,80000,8000,-6071.66203329681,-4.78240056843965,2,8,4,10,50,84,104,20,10,0.65,100,HPB,10,0.01
MSSA,Case: 0105,4868.3179218769,543797.959453557,44434.995740022,19362.963713535,400000,80000,-27132.3814508689,-4.75231030950076,1,4,4,20,100,132,105,20,5,0.65,1,IND,100,0.01
MSSA,Case: 0106,5547.8767850399,868423.933325082,33646.793036254,9777.14028882857,800000,25000,-98601.6491381453,-10.1963847623332,3,8,2.66666666666667,3.125,31.25,79,106,10,10,0.65,1,IND,100,0.01
MSSA,Case: 0107,1987.14148283004,494832.074767843,41143.4136162447,13688.6611515987,400000,40000,12621.5430590546,2.61743413490539,1,4,4,10,100,92,107,10,5,0.65,100,IND,100,0.01
MSSA,Case: 0108,96137.6941969394,965860.682899165,66369.6049337261,19491.0779654393,800000,80000,-144155.509910481,-12.9867934219588,3,8,2.66666666666667,10,50,103,108,20,10,0.65,100,IND,100,0.01
MSSA,Case: 0109,14481.2885680198,596548.64996012,29353.8327224052,9194.81723771557,500000,58000,17733.0948859592,3.06368664948667,2,5,2.5,11.6,58,107,109,20,5,0.8,1,HPB,100,0.01
MSSA,Case: 0110,31559.8746478557,1015147.29887205,48724.2615812342,14423.037290825,900000,52000,6513.89789289131,0.645814216202607,2,9,4.5,5.77777777777778,57.7777777777778,172,110,10,10,0.8,1,HPB,100,0.01
MSSA,Case: 0111,6155.7479019165,557748.785363646,30484.5005636809,9264.28479996567,500000,18000,8911.73113555961,1.62374808094791,3,5,1.66666666666667,3.6,36,87,111,10,5,0.8,100,HPB,100,0.01
MSSA,Case: 0112,44233.2202370166,1033746.85746281,66037.785510314,17709.0719525043,900000,50000,-60720.6146485876,-5.54795973346267,4,9,2.25,5.55555555555556,27.7777777777778,209,112,20,10,0.8,100,HPB,100,0.01
MSSA,Case: 0113,7229.81989693641,111256.192510998,30729.0485977292,7527.14391326895,50000,23000,-1614.48747139313,-1.43038694517035,4,5,1.25,4.6,23,61,113,20,5,0.65,1,IND,10,0.1
MSSA,Case: 0114,2974.09427213668,162934.575514909,34912.3083490535,10022.267165856,100000,18000,-2509.89225941378,-1.51706025180451,6,10,1.66666666666667,1.8,18,63,114,10,10,0.65,1,IND,10,0.1
MSSA,Case: 0115,5660.27365398407,92760.8510065414,20754.2990332042,7006.5519733372,50000,15000,-46.6195155026944,-0.050232503095342,3,5,1.66666666666667,3,30,43,115,10,5,0.65,100,IND,10,0.1
MSSA,Case: 0116,23263.1835768222,182814.338877831,39278.7408933745,11535.5979844569,100000,32000,-21633.8783484077,-10.5815930517349,6,10,1.66666666666667,3.2,16,68,116,20,10,0.65,100,IND,10,0.1
MSSA,Case: 0117,16811.2006189823,111607.318696385,15882.8324822402,5724.48621414506,70000,20000,-29901.4527242476,-21.1304588571163,7,7,1,2.85714285714286,14.2857142857143,77,117,20,5,0.8,1,HPB,10,0.1
MSSA,Case: 0118,5063.66663718223,161279.721105817,24628.9105297125,5650.81057610465,110000,21000,-3978.72140255224,-2.40757527552684,5,11,2.2,1.90909090909091,19.0909090909091,107,118,10,10,0.8,1,HPB,10,0.1
MSSA,Case: 0119,2190.43436288833,97590.9238634536,18530.6046196522,4060.31924380144,60000,15000,-4671.33943579965,-4.56799926491923,4,6,1.5,2.5,25,54,119,10,5,0.8,100,HPB,10,0.1
MSSA,Case: 0120,13748.8249249458,188452.83131214,32602.9627268397,8849.86858530099,120000,27000,-3474.47453714645,-1.81030756502923,8,12,1.5,2.25,11.25,102,120,20,10,0.8,100,HPB,10,0.1
