case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,best_cluster,bestS,bestEBO,bestServerAssignment,GAP,GAPoolingPercentGAP
Case: 0018,3942.222585916519,89499.07947591838,13219.537772144611,6279.54170377376,50000.0,20000.0,"[[3, 14], [4, 12, 16], [2, 6, 8, 13, 18, 20], [1, 7, 10, 17, 19], [5, 9, 11, 15]]","[[8, 10], [2, 3, 4], [3, 0, 1, 2, 3, 1], [0, 2, 2, 4, 3], [8, 2, 3, 2]]","[[0.015530185426258196, 0.013545880916099188], [0.02572631113097103, 0.018276123615701394, 0.017217042766623357], [0.017600051775234018, 0.05571293836951524, 0.03374306202431672, 0.02943617955818965, 0.02253966683985009, 0.022443577426705177], [0.05789892218426735, 0.03240166251776391, 0.01116414996067497, 0.015037949629268098, 0.011722513410141692], [0.018789558880938823, 0.01222857592481584, 0.013758817590657255, 0.014601118419027314]]","[1, 1, 1, 1, 1]",-11850.689024662526,-11.692862450489566
Case: 0019,1294.713129043579,142770.2715657233,18094.25249523794,4676.019070485367,100000.0,20000.0,"[[6, 8, 9], [2, 3, 7], [1, 4], [10], [5]]","[[5, 11, 9], [1, 1, 1], [7, 9], [5], [17]]","[[0.013337477586991393, 0.013279668402544352, 0.029024427702425814], [0.002575972830080878, 0.01855785254949012, 0.013074316792964401], [0.008083559350529783, 0.03039738489669596], [0.020576348527152233], [0.01690753333317746]]","[3, 1, 2, 1, 3]",-9781.110091712326,-6.411682401983396
Case: 0020,3326.231148004532,878770.2414491702,87006.67811437768,24763.563334792485,700000.0,67000.0,"[[1, 4, 9, 10, 12, 14, 15, 17, 18, 19, 20], [2, 3, 5, 6, 7, 8, 11, 13, 16]]","[[7, 2, 10, 3, 4, 2, 7, 10, 8, 2, 7], [7, 61, 9, 40, 8, 28, 3, 30, 13]]","[[0.0733055435996929, 0.01020793096830967, 0.08345720053989254, 0.04129108396910755, 0.04633035641982079, 0.04716751241800981, 0.05319027808302532, 0.045525844003765206, 0.01778381650722457, 0.0315285637056908, 0.07528058605459628], [0.01783613030356612, 0.06458997575469602, 0.04576661122113456, 0.1216024400899915, 0.017304151037004917, 0.073764673534578, 0.01884799016798377, 0.07618079001276507, 0.0430359111020387]]","[2, 5]",-119388.77533095924,-11.960897344401562
Case: 0021,934.3900580406189,73042.65304843265,15566.184001171798,5876.4690472608545,50000.0,1600.0,"[[3, 4, 9, 10], [1, 2, 7, 8], [5, 6]]","[[0, 14, 9, 5], [6, 2, 6, 2], [11, 14]]","[[0.05713171298820339, 0.021330722227690203, 0.03823220471913233, 0.09367993901833312], [0.05050645665963845, 0.037069884798380914, 0.02563354315988145, 0.04573032601566238], [0.0312777019087634, 0.02179123672293852]]","[2, 1, 2]",4477.89535382473,6.530899407199219
Case: 0022,8502.578829050064,836855.9616726605,27395.173469119087,9460.788203541557,600000.0,200000.0,"[[1], [6, 8, 16, 19], [5, 9, 11, 18], [7, 17], [2, 12, 13, 15, 20], [3, 4, 10, 14]]","[[48], [1, 1, 7, 4], [6, 4, 2, 1], [10, 6], [3, 1, 2, 1, 2], [5, 4, 1, 2]]","[[0.030048411835422985], [0.040596358282188966, 0.044336774472062614, 0.020221881216947804, 0.02212449287867046], [0.02266690976140777, 0.01655715899666197, 0.01498779113943112, 0.016668102434031776], [0.09540909880175164, 0.011096208585752443], [0.016527731544056793, 0.010444992905826194, 0.018471327340189914, 0.03954230341156743, 0.024637971628258374], [0.06657567861969567, 0.017664518561906577, 0.0030498000157473493, 0.03093877758594436]]","[1, 1, 1, 1, 1, 1]",-72616.59451415588,-7.984473420354596
Case: 0023,439.43662905693054,1135294.8017917455,65989.76571608923,19305.036075656368,900000.0,150000.0,"[[1], [10], [2, 5], [7], [4, 8, 9], [3, 6]]","[[19], [73], [4, 91], [69], [10, 1, 7], [21, 12]]","[[0.06501306279586186], [0.2933925467204552], [0.059297471992706685, 0.255437910906161], [0.34426906974358934], [0.07777096663717073, 0.08117042919048674, 0.09372737262459503], [0.12700595245123975, 0.3268987753739298]]","[2, 1, 3, 1, 1, 1]",-52416.99896424124,-4.413275925260443
Case: 0024,163452.04119586945,151580.19906065305,18371.677351930764,8508.52170872229,110000.0,14700.0,"[[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [5], [6]]","[[6, 2, 12, 7, 8, 5, 3, 3, 5, 9, 3, 7, 6, 7, 2, 10, 2, 3], [11], [22]]","[[0.01909483843908117, 0.09059085020564689, 0.036800469403049874, 0.01960619404958812, 0.017139212462257428, 0.01022887423898837, 0.014692552386004507, 0.05379477116976478, 0.016306624043565632, 0.05571969856465721, 0.010839830163281014, 0.08797709790379184, 0.009686873405120222, 0.137074125896185, 0.004235493085422138, 0.055939487300455545, 0.015597089387447824, 0.022644979252914137], [0.006595927549667091], [0.024553768822426623]]","[8, 2, 1]",11899.37567076998,8.518975892314105
Case: 0025,404.6001319885254,82532.7972833839,14557.704204283415,4975.093079100481,50000.0,13000.0,"[[6, 7], [1, 2, 10], [3, 4, 8], [5, 9]]","[[8, 3], [4, 26, 4], [0, 4, 3], [10, 3]]","[[0.022368622411786835, 0.014322284629885286], [0.01902566319932575, 0.10903195885476104, 0.01156182167996255], [0.07435464922812604, 0.025125365432476815, 0.018206099780936177], [0.02906557597873907, 0.027695130674044728]]","[1, 2, 1, 1]",2189.8328206476,2.7256061999843952
Case: 0026,4205.651998996735,495926.79047123203,28995.578529668088,10931.211941563906,400000.0,56000.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20], [10, 13]]","[[5, 2, 7, 5, 4, 7, 3, 8, 4, 4, 3, 3, 4, 2, 2, 3, 1, 2], [17, 5]]","[[0.06669142102895007, 0.009723595429247197, 0.012167530902946259, 0.03238133773426329, 0.01154224610675188, 0.013493347868794768, 0.009224888523146789, 0.031041871708901013, 0.01603367872179276, 0.01695550864463468, 0.012468044781932013, 0.01827255943287873, 0.017573882416847434, 0.06147604334862883, 0.046697493380005464, 0.01653912923962797, 0.016241681613587966, 0.07433667331699657], [0.05038261783019836, 0.01639999025236183]]","[3, 1]",-65555.38504309254,-11.675416941427036
Case: 0027,1260.1148710250854,850871.0680314337,100677.05236994248,24194.015661491245,700000.0,26000.0,"[[1, 3, 9, 10], [2, 4, 7, 8], [5, 6]]","[[4, 10, 8, 10], [9, 62, 60, 107], [17, 12]]","[[0.036027261617914294, 0.04123421654256713, 0.08502286409059902, 0.04715147745965313], [0.023557575554000107, 0.051836912755041806, 0.17850916812383558, 0.19812338968997026], [0.04772712109611522, 0.05530865552029251]]","[1, 5, 1]",-120407.7120961321,-12.396823091339234
Case: 0028,2398.6279439926147,173089.09464930094,29499.05205055667,9590.042598744252,110000.0,24000.0,"[[15, 17, 18], [1], [3, 5, 10, 16], [12, 13], [6, 7, 8], [9, 19], [2], [11, 14], [4, 20]]","[[1, 3, 4], [9], [1, 0, 0, 0], [19, 7], [4, 3, 6], [9, 4], [7], [5, 5], [9, 3]]","[[0.0031163233349578135, 0.018262734843117738, 0.02963581492714492], [0.01794655890155975], [0.008563105180881858, 0.010034912565724903, 0.024736503386961997, 0.03247062001251888], [0.06037228259139333, 0.019542319269391054], [0.015593434127175754, 0.01994273586531197, 0.026682355264840907], [0.00927881046759764, 0.013163643543010996], [0.015545668657947872], [0.021321439773177374, 0.018784287575963596], [0.017615609396038116, 0.010324689840008672]]","[1, 1, 1, 1, 1, 2, 1, 1, 2]",-17232.599800912838,-9.054459004630559
Case: 0029,630.0426249504089,684365.8781654348,51409.50795629299,12956.370209141856,500000.0,120000.0,"[[2, 5, 7, 10], [1, 4, 6], [3, 9], [8]]","[[4, 2, 4, 4], [5, 35, 2], [103, 9], [15]]","[[0.03974629932898596, 0.017775287885151547, 0.022628494312657642, 0.018882919660790413], [0.02650636258304595, 0.15801123177436677, 0.019683702485146955], [0.19768202679619448, 0.022590271142621257], [0.036417629954813555]]","[1, 1, 2, 1]",3109.078493621899,0.45637393933090414
Case: 0030,12937.578458070755,91317.23059827424,16910.923949850585,7006.306648423651,60000.0,7400.0,"[[1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20], [4, 10, 19]]","[[3, 2, 2, 2, 6, 8, 3, 1, 2, 14, 9, 1, 3, 3, 1, 5, 6], [7, 3, 8]]","[[0.04277143149696195, 0.021060981523630264, 0.033926081811505485, 0.020828176349995293, 0.013378268950004709, 0.03994819327068801, 0.06013003911054178, 0.02482479318590646, 0.003351910952934034, 0.022606028605558222, 0.10602763845841486, 0.008013362325566075, 0.023964499522267972, 0.007749593971535499, 0.023597573645887934, 0.011788369727035793, 0.01728978570878566], [0.018680812741929228, 0.014995474388114893, 0.015857098384960508]]","[4, 2]",2488.163594615995,2.8010691528635836
Case: 0031,6902.628576993942,144352.09307439867,24657.01571729593,6495.077357102759,110000.0,3200.0,"[[3, 5, 6, 9], [4, 7, 8, 10], [2], [1]]","[[6, 7, 38, 11], [2, 3, 3, 2], [20], [28]]","[[0.04968930359128343, 0.03397008014799521, 0.030333230582179117, 0.02116745656479434], [0.009319341753363528, 0.010553066151481121, 0.015650138397192048, 0.040864186302279185], [0.0333047688710656], [0.033663454530228364]]","[5, 2, 2, 2]",5441.747689354786,3.9174531416438945
Case: 0032,2123.982179880142,1353662.657881095,98591.68722555057,25070.97065554444,1000000.0,230000.0,"[[4, 17], [8, 10, 14], [3, 5, 9], [1, 2, 16, 18], [13], [6, 7, 15], [20], [11, 12, 19]]","[[21, 14], [10, 3, 15], [11, 7, 6], [7, 5, 2, 7], [11], [18, 4, 7], [124], [2, 7, 7]]","[[0.035252821728637085, 0.035579296100069886], [0.03195460487157952, 0.013123351319919442, 0.08067752575080239], [0.028966576209169623, 0.039410210603003884, 0.045492848080685565], [0.06849058752005567, 0.06919508673086058, 0.03285739666959918, 0.02076682104300176], [0.03395749344602156], [0.10027157327632631, 0.021685416903659913, 0.01958416325397743], [0.14178329003317514], [0.0068571479645557825, 0.018511036380188233, 0.03971609555153689]]","[2, 1, 1, 1, 1, 1, 2, 1]",-157953.04644731153,-10.449285886288688
Case: 0033,41648.53732895851,141495.9536316957,25496.478970851465,7999.474660844257,100000.0,8000.0,"[[1, 2, 8, 14, 15, 19], [4, 10, 12, 16, 18], [3, 5, 6, 7, 9, 11, 13, 17, 20]]","[[3, 1, 1, 1, 3, 6], [2, 1, 1, 1, 1], [12, 1, 4, 13, 10, 8, 12, 7, 10]]","[[0.012740736446190896, 0.007229294351282042, 0.016392012354006637, 0.019747131710579784, 0.011902652927498718, 0.013515180842997717], [0.010926992902483782, 0.01506646696223197, 0.03295705119443903, 0.007112346981273185, 0.021430810301630698], [0.015610744559602414, 0.024375771206458584, 0.013738596503023823, 0.01410752941542644, 0.01602017524757275, 0.017749575129064787, 0.015856168889074856, 0.006695350219470724, 0.01919896060834039]]","[2, 1, 7]",3902.750593264267,2.836441413587982
Case: 0034,494.06545090675354,1201087.6079014486,72603.22085532642,18484.387046122236,900000.0,210000.0,"[[5, 9], [2, 7, 10], [1, 6], [3, 4, 8]]","[[15, 72], [18, 8, 10], [17, 47], [8, 10, 6]]","[[0.03089700500638361, 0.14952668587205814], [0.036991043622339466, 0.11148866676736388, 0.03637064217632096], [0.056300054581070395, 0.1661609421743587], [0.03156536129417501, 0.1682679878699265, 0.051092969973595435]]","[4, 2, 2, 1]",-58824.112347319955,-4.668907464064639
Case: 0035,3862.412544965744,777349.3563596674,61478.11858215277,15871.237777514665,500000.0,200000.0,"[[4], [1, 7, 8], [2, 3, 6, 11, 12, 14, 15, 16, 17, 19], [9, 10], [5, 13, 18, 20]]","[[92], [3, 7, 12], [3, 6, 3, 1, 4, 4, 2, 2, 2, 5], [1, 11], [12, 7, 7, 6]]","[[0.12108753680115654], [0.03364314187689013, 0.021232553581442815, 0.0358545248045832], [0.02319027056977881, 0.015016738514124326, 0.016666527532606806, 0.002958921894079528, 0.028634723960209416, 0.04631870432131996, 0.02034057345158326, 0.014266032695873291, 0.016713233673330708, 0.04558530774414199], [0.0028156086906006923, 0.02686677502347972], [0.04678708977612768, 0.035894215691181494, 0.013738866907437572, 0.025933804551915587]]","[1, 1, 1, 1, 1]",-104201.43446158478,-11.820241731563849
Case: 0036,990.0176091194153,74453.28178513283,15077.653863382246,4375.627921750585,50000.0,5000.0,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[2, 5, 5, 4, 1, 5, 3, 1, 7, 8]]","[[0.0171229753330078, 0.04770401602342546, 0.012187957809664899, 0.021926612411830974, 0.0022027044627566396, 0.03893544081366718, 0.01690828854557767, 0.02482582333316832, 0.01075742339576182, 0.02895687709924485]]",[5],3484.310769412841,4.9096256005192025
Case: 0037,7293.308461904526,880806.9958304723,37790.02074210103,10016.975088371315,800000.0,33000.0,"[[6, 7, 9], [1, 4, 10, 12, 15, 16, 18], [3, 5, 11, 13, 20], [2, 8, 14, 19], [17]]","[[6, 18, 13], [3, 3, 2, 3, 3, 1, 2], [12, 1, 8, 11, 10], [1, 2, 2, 12], [27]]","[[0.010089821091918166, 0.021368489078138965, 0.031461138163669494], [0.007220214774163944, 0.01205555530335792, 0.02519994343378002, 0.031126725708150494, 0.006906278738502031, 0.02313366898678978, 0.024593980267482454], [0.011938112446975593, 0.0214754031883915, 0.014079884717426723, 0.018689952254951042, 0.015034353219790863], [0.020770508416471406, 0.007503763555822756, 0.023847896922058454, 0.023699206648122962], [0.04096054625799921]]","[2, 1, 3, 1, 1]",-204888.5445964362,-18.87163914442087
Case: 0038,864.1221969127655,144903.175979547,25776.605489986454,7126.570489560562,90000.0,22000.0,"[[2, 4, 7, 9], [3, 5, 10], [6, 8], [1]]","[[3, 4, 2, 3], [4, 4, 13], [3, 3], [42]]","[[0.009092932678435637, 0.014452327454103655, 0.01679066945426912, 0.011535252594948036], [0.009035934859895803, 0.019688312047857363, 0.0190168019445026], [0.014742857870716405, 0.052314191537550604], [0.0373090974004402]]","[2, 3, 1, 3]",-7235.0482179870305,-4.755575566987788
Case: 0039,3575.327099084854,108755.21383895582,18863.721117331268,7891.492721624545,60000.0,22000.0,"[[2, 3, 13, 15], [5, 6, 17, 18, 20], [1, 7, 8, 9, 12, 16, 19], [4, 11], [10, 14]]","[[2, 2, 1, 1], [4, 2, 1, 1, 1], [1, 1, 0, 1, 1, 1, 1], [10, 7], [4, 9]]","[[0.017123831383183657, 0.004638747268832516, 0.0076081810003273305, 0.021620240188202654], [0.01067623273629974, 0.01850114501413919, 0.01657566995173848, 0.006398979363517823, 0.007951243419724655], [0.004507504568661412, 0.005050010735637701, 0.018622768813629197, 0.022408179295591128, 0.017648217763140257, 0.012301051492457183, 0.026458333381158425], [0.020467044321503286, 0.010556110490023755], [0.01545136313795691, 0.013021445022671583]]","[1, 1, 1, 2, 1]",-10368.742797489132,-8.704162529736612
Case: 0040,615.9554498195648,478073.04903586046,48633.685777865634,13439.3632579948,400000.0,16000.0,"[[1, 3, 4, 6, 7, 9, 10], [2, 5, 8]]","[[3, 4, 3, 5, 5, 4, 10], [21, 3, 33]]","[[0.01566556827526501, 0.040026801112821545, 0.04022358939660754, 0.013094507005544664, 0.022387524786298706, 0.025399278908982192, 0.06179343122775085], [0.024483803555714775, 0.016661039645407376, 0.09719355993915264]]","[1, 3]",-16305.0558822772,-3.2980942562124786
Case: 0041,2772.0679149627686,1397077.041535064,36565.62472118051,10511.416813883821,1100000.0,250000.0,"[[17], [2, 10, 12, 13, 19], [3, 15], [6, 9], [4, 7, 11, 20], [1, 16], [5, 8, 18], [14]]","[[21], [1, 0, 3, 2, 2], [4, 50], [10, 9], [2, 3, 1, 4], [16, 5], [2, 8, 1], [11]]","[[0.0208359975395098], [0.01749146667188516, 0.008054071485054307, 0.031198963489862893, 0.019639542356188564, 0.018317377057244986], [0.03457223204466292, 0.16316650311884137], [0.033067432476669, 0.02153050522919836], [0.028104836336482232, 0.026857906356923724, 0.020153590462478367, 0.03331893633640044], [0.017726962944728586, 0.032246791706442596], [0.021916995033687006, 0.03166174731707366, 0.038603985177403974], [0.04099830063329494]]","[2, 1, 1, 2, 1, 2, 1, 1]",-153010.2215982487,-9.8710714704511
